user_id,item_id
128,8205
128,7914
128,8258
128,6378
128,140
128,4461
128,3201
128,650
128,1253
128,859
128,307
128,2505
128,3766
128,4084
128,8338
137,5889
137,39
137,5238
137,2333
137,205
137,2150
137,1321
137,450
137,4246
137,3684
137,2505
137,1576
137,7914
137,140
137,859
137,1028
137,492
137,4084
137,366
137,1150
140,5889
140,8205
140,2395
140,3120
140,859
140,1653
140,4717
140,368
140,1792
140,7914
140,753
140,650
140,4343
140,1180
140,8258
140,647
140,8213
140,424
140,1325
140,5640
144,8363
144,39
144,551
144,352
144,2320
144,2707
144,8426
144,5238
144,8429
144,5785
144,450
144,368
144,647
144,199
144,576
144,8213
144,389
144,705
144,562
144,710
147,8205
147,8508
147,3051
147,5108
147,4566
147,2736
147,39
147,7868
147,6561
147,1127
147,3268
147,7914
147,7431
147,2823
147,2902
147,2427
147,557
147,1180
147,6182
147,1493
152,4318
152,3903
152,5889
152,8363
152,6561
152,8508
152,6182
152,459
152,1242
152,39
152,2902
152,647
152,3201
152,1342
152,1150
152,8225
152,1207
152,6987
152,831
152,2367
158,6929
158,5889
158,6561
158,5793
158,8205
158,2902
158,4537
158,39
158,859
158,2367
158,3201
158,7074
158,647
158,2867
158,4170
158,3849
158,4877
158,1342
158,539
158,8429
161,447
161,1053
161,5889
161,1325
161,434
161,6561
161,2307
161,8205
161,4537
161,564
161,5445
161,0
161,4700
161,3201
161,859
161,5149
161,650
161,662
161,539
161,2707
167,5889
167,8323
167,4369
167,140
167,368
167,5888
167,5374
167,8327
167,1035
167,450
167,1004
167,838
167,43
167,8429
167,8017
167,762
167,1179
167,1637
167,90
167,1273
173,5889
173,8323
173,3903
173,6188
173,8258
173,176
173,140
173,532
173,39
173,8213
173,2707
173,6115
173,4369
173,658
173,479
173,371
173,0
173,8426
173,1043
173,8454
176,5889
176,8205
176,1325
176,6378
176,5881
176,1733
176,859
176,7914
176,650
176,753
176,725
176,7650
176,647
176,39
176,941
176,5308
176,2154
176,2909
176,415
176,983
182,718
182,8243
182,1273
182,8429
182,368
182,748
182,1733
182,4920
182,4118
182,1004
182,450
182,2192
182,7300
182,1035
182,539
182,459
182,658
182,371
182,757
182,1837
194,5889
194,2707
194,8258
194,1395
194,8429
194,7914
194,33
194,859
194,815
194,5793
194,1134
194,673
194,748
194,3766
194,662
194,725
194,1362
194,753
194,6508
194,545
195,2037
195,391
195,4369
195,371
195,1035
195,5806
195,1179
195,762
195,1004
195,7286
195,288
195,8379
195,2502
195,5814
195,5442
195,1815
195,5644
195,6202
195,4029
195,2999
197,646
197,1571
197,1242
197,1733
197,8378
197,5889
197,3051
197,3628
197,1682
197,391
197,2662
197,1594
197,1841
197,1261
197,8205
197,5888
197,6021
197,751
197,8383
197,1489
198,5889
198,8363
198,8205
198,5445
198,3201
198,4590
198,7914
198,760
198,140
198,1945
198,1207
198,2713
198,8258
198,1083
198,424
198,459
198,6378
198,3047
198,191
198,6561
199,5889
199,8205
199,39
199,1929
199,859
199,539
199,2377
199,7914
199,47
199,1342
199,647
199,1007
199,8066
199,1180
199,753
199,725
199,0
199,4084
199,2938
199,5343
210,450
210,8363
210,1837
210,39
210,2192
210,2902
210,259
210,8258
210,7914
210,140
210,8402
210,859
210,4569
210,1255
210,5888
210,673
210,275
210,5687
210,650
210,3518
212,8363
212,39
212,8341
212,673
212,5785
212,1538
212,8324
212,6115
212,360
212,8383
212,859
212,4142
212,8270
212,4190
212,6411
212,421
212,562
212,1255
212,1150
212,1812
216,3903
216,8205
216,39
216,1653
216,7914
216,859
216,3201
216,7868
216,4877
216,1733
216,1403
216,1929
216,1043
216,647
216,140
216,6378
216,554
216,1273
216,4084
216,459
221,8363
221,8205
221,5238
221,2707
221,8429
221,140
221,8258
221,1609
221,33
221,735
221,450
221,0
221,748
221,482
221,974
221,8222
221,1081
221,5837
221,7431
221,8431
222,8205
222,3903
222,2707
222,8258
222,7914
222,673
222,1733
222,2145
222,859
222,647
222,658
222,8508
222,650
222,4578
222,2501
222,140
222,1224
222,7868
222,32
222,8309
224,2707
224,8258
224,6416
224,8429
224,2131
224,7914
224,1247
224,2154
224,7286
224,1685
224,11
224,1733
224,6369
224,8327
224,7791
224,1081
224,3072
224,8222
224,2395
224,678
225,5889
225,2395
225,1695
225,456
225,4588
225,8258
225,7914
225,1240
225,5030
225,2707
225,726
225,4717
225,1991
225,4084
225,859
225,753
225,1325
225,1653
225,551
225,109
231,3903
231,2505
231,5445
231,239
231,1362
231,5889
231,2902
231,8508
231,1665
231,2010
231,8258
231,7868
231,3201
231,432
231,1040
231,756
231,8363
231,4537
231,8205
231,2367
238,5889
238,8363
238,8205
238,455
238,4359
238,39
238,6987
238,4250
238,368
238,551
238,1733
238,759
238,8426
238,658
238,673
238,3235
238,8270
238,859
238,4356
238,2707
243,2192
243,5889
243,2151
243,563
243,2317
243,8205
243,1075
243,1143
243,8429
243,647
243,735
243,12
243,974
243,8323
243,1362
243,2736
243,7914
243,8462
243,1539
243,61
249,6561
249,1053
249,3201
249,8363
249,2707
249,2395
249,1733
249,8205
249,4537
249,859
249,4235
249,4588
249,2154
249,678
249,539
249,5030
249,4246
249,619
249,2367
249,8258
252,8205
252,5785
252,8429
252,853
252,647
252,1043
252,3285
252,8327
252,650
252,391
252,450
252,2232
252,8324
252,6378
252,658
252,5685
252,3131
252,1325
252,1594
252,2736
254,5889
254,859
254,39
254,456
254,2317
254,8205
254,1524
254,6561
254,7652
254,18
254,1011
254,751
254,7914
254,1576
254,3992
254,678
254,2307
254,352
254,8243
254,1321
262,8205
262,5889
262,8212
262,1809
262,39
262,971
262,2707
262,7667
262,1043
262,8349
262,5785
262,7791
262,982
262,3768
262,7914
262,748
262,1342
262,450
262,725
262,302
263,627
263,1493
263,8323
263,5889
263,2149
263,8388
263,871
263,565
263,288
263,1945
263,1735
263,8205
263,2707
263,2333
263,205
263,461
263,8017
263,8258
263,1102
263,1301
266,5889
266,8205
266,3252
266,2707
266,7074
266,718
266,8466
266,8258
266,7914
266,859
266,8309
266,591
266,1919
266,2041
266,8322
266,2427
266,2693
266,4877
266,899
266,1030
268,6416
268,39
268,36
268,7914
268,450
268,6378
268,1043
268,859
268,745
268,8446
268,2150
268,459
268,1273
268,741
268,5445
268,1120
268,163
268,2149
268,432
268,506
269,2131
269,2450
269,1603
269,5899
269,794
269,8424
269,1339
269,2497
269,1088
269,3526
269,259
269,1420
269,8040
269,3133
269,8438
269,2912
269,1629
269,3139
269,6498
269,1945
270,5889
270,2707
270,859
270,5506
270,4690
270,673
270,650
270,1043
270,1325
270,8419
270,647
270,658
270,3766
270,368
270,725
270,741
270,4700
270,4590
270,7914
270,3201
271,5889
271,1325
271,8205
271,650
271,1342
271,7914
271,1043
271,725
271,1273
271,0
271,6285
271,647
271,583
271,3734
271,11
271,539
271,2707
271,2872
271,662
271,859
274,4141
274,6233
274,1525
274,4060
274,8205
274,333
274,1080
274,1043
274,8213
274,39
274,368
274,2254
274,5888
274,8363
274,506
274,2707
274,8258
274,8270
274,1662
274,2350
275,5889
275,8363
275,2071
275,140
275,33
275,8258
275,39
275,647
275,2172
275,4356
275,8327
275,5149
275,815
275,178
275,5039
275,8323
275,974
275,1275
275,8429
275,320
278,39
278,7914
278,5445
278,1342
278,6182
278,3201
278,673
278,2902
278,324
278,8522
278,140
278,2150
278,1053
278,368
278,647
278,3268
278,974
278,753
278,784
278,2736
281,2149
281,1120
281,2071
281,859
281,5889
281,3766
281,8205
281,8363
281,1733
281,647
281,3820
281,3047
281,8258
281,109
281,8469
281,250
281,1372
281,4185
281,372
281,5628
286,5889
286,8205
286,8324
286,673
286,1325
286,5785
286,1236
286,8341
286,8513
286,720
286,7914
286,1342
286,650
286,691
286,3768
286,658
286,735
286,753
286,647
286,261
293,1127
293,3903
293,8205
293,2736
293,8363
293,8258
293,5888
293,8327
293,1177
293,459
293,39
293,859
293,140
293,5137
293,4148
293,450
293,3047
293,8508
293,6508
293,2150
294,5108
294,5445
294,8363
294,432
294,4496
294,3058
294,701
294,4359
294,368
294,39
294,2902
294,8205
294,5888
294,759
294,756
294,1675
294,1121
294,1571
294,1413
294,1796
296,5889
296,8205
296,8258
296,1180
296,7914
296,5238
296,8379
296,8429
296,1024
296,140
296,450
296,368
296,859
296,8017
296,90
296,3766
296,1754
296,658
296,5506
296,288
324,2707
324,8258
324,7914
324,859
324,673
324,8270
324,5640
324,1043
324,368
324,3201
324,461
324,741
324,647
324,450
324,4590
324,1325
324,725
324,6378
324,1342
324,3764
336,39
336,140
336,7914
336,8429
336,859
336,1662
336,2192
336,732
336,8258
336,1609
336,1733
336,650
336,974
336,2151
336,6318
336,647
336,8309
336,1027
336,0
336,4877
342,1339
342,751
342,478
342,4860
342,1709
342,1326
342,259
342,3526
342,8507
342,1629
342,492
342,2146
342,1594
342,1710
342,5339
342,2514
342,8473
342,2851
342,1238
342,4025
345,5149
345,8319
345,5889
345,8363
345,1339
345,3903
345,8205
345,594
345,1226
345,8258
345,8429
345,3526
345,1906
345,898
345,815
345,1629
345,539
345,859
345,250
345,1372
354,5889
354,8205
354,3471
354,7914
354,1127
354,748
354,8429
354,140
354,1043
354,371
354,8258
354,4700
354,288
354,2909
354,8462
354,8017
354,859
354,8323
354,2736
354,2502
357,8205
357,5785
357,678
357,368
357,735
357,1053
357,5506
357,859
357,673
357,140
357,261
357,8258
357,8324
357,1273
357,2192
357,1325
357,8429
357,562
357,1043
357,8426
360,8205
360,140
360,39
360,1180
360,7914
360,753
360,459
360,368
360,647
360,1325
360,1609
360,1665
360,539
360,6102
360,1043
360,1342
360,673
360,391
360,125
360,1273
370,1180
370,5889
370,273
370,6172
370,8398
370,562
370,8363
370,954
370,8205
370,2505
370,5640
370,2707
370,250
370,90
370,6612
370,1607
370,1330
370,650
370,3687
370,7926
374,5889
374,345
374,39
374,7914
374,759
374,673
374,4700
374,1015
374,140
374,859
374,8258
374,658
374,3525
374,307
374,741
374,8426
374,5888
374,576
374,479
374,371
380,3903
380,8508
380,5889
380,8205
380,2041
380,2707
380,7914
380,650
380,974
380,7868
380,2312
380,4141
380,1123
380,140
380,1342
380,39
380,5119
380,1069
380,2912
380,1883
381,8205
381,39
381,532
381,1416
381,658
381,1253
381,8431
381,8258
381,3624
381,3625
381,352
381,2560
381,2092
381,8426
381,5442
381,859
381,8379
381,1496
381,7689
381,434
382,8323
382,2707
382,1493
382,4141
382,6378
382,725
382,8017
382,7914
382,1043
382,1955
382,1525
382,2145
382,8213
382,8429
382,506
382,859
382,391
382,8388
382,6233
382,176
386,5889
386,4369
386,7914
386,8323
386,2707
386,371
386,3381
386,673
386,450
386,1035
386,636
386,658
386,539
386,1179
386,8213
386,368
386,8462
386,815
386,8017
386,389
397,5889
397,8205
397,8258
397,3072
397,4578
397,1180
397,1242
397,6416
397,8327
397,450
397,1325
397,1043
397,1224
397,140
397,2707
397,5238
397,1596
397,368
397,1273
397,658
400,1489
400,2333
400,205
400,3684
400,492
400,3121
400,5335
400,1919
400,1227
400,2192
400,551
400,5889
400,2524
400,8324
400,1150
400,1437
400,1790
400,8462
400,1143
400,8371
411,39
411,5785
411,658
411,3381
411,647
411,6259
411,55
411,2172
411,8429
411,8243
411,450
411,3734
411,8341
411,2191
411,8379
411,735
411,1273
411,1240
411,310
411,389
417,5889
417,1127
417,4141
417,2707
417,368
417,1177
417,650
417,2736
417,1115
417,8258
417,1489
417,8295
417,658
417,577
417,647
417,7300
417,5640
417,1325
417,673
417,5506
418,5889
418,8205
418,673
418,2707
418,8324
418,39
418,8327
418,140
418,3072
418,5785
418,333
418,3471
418,8213
418,8431
418,4578
418,725
418,1134
418,391
418,8349
418,5442
429,5889
429,2557
429,916
429,39
429,7914
429,859
429,5445
429,1603
429,140
429,1011
429,6212
429,8429
429,725
429,647
429,662
429,8258
429,745
429,459
429,2902
429,3201
430,1218
430,4132
430,3072
430,409
430,39
430,3167
430,336
430,5888
430,8258
430,650
430,2707
430,7914
430,2556
430,3
430,8387
430,1596
430,884
430,1208
430,2030
430,520
431,140
431,5785
431,8341
431,36
431,8327
431,7914
431,8323
431,563
431,450
431,735
431,261
431,2902
431,8462
431,5039
431,732
431,2150
431,8243
431,2502
431,368
431,119
432,39
432,7914
432,8258
432,1342
432,647
432,140
432,8398
432,459
432,1710
432,8429
432,678
432,1596
432,1675
432,302
432,1041
432,368
432,1253
432,5888
432,5628
432,8271
434,2838
434,5889
434,1558
434,8205
434,990
434,6620
434,3229
434,1319
434,7914
434,39
434,47
434,859
434,753
434,1325
434,1664
434,539
434,4084
434,647
434,725
434,4148
440,8363
440,39
440,779
440,8258
440,5238
440,5445
440,450
440,1416
440,4690
440,2902
440,658
440,700
440,2571
440,1177
440,8426
440,1180
440,393
440,4246
440,3047
440,90
442,5889
442,8205
442,4356
442,33
442,39
442,859
442,539
442,8491
442,1733
442,1086
442,7791
442,466
442,1081
442,5712
442,6369
442,8286
442,176
442,307
442,8017
442,1685
445,5889
445,7914
445,5793
445,2427
445,8429
445,745
445,4170
445,39
445,3768
445,815
445,650
445,8243
445,2902
445,662
445,2145
445,8521
445,391
445,589
445,468
445,1086
448,5889
448,1325
448,8205
448,650
448,1342
448,7914
448,1043
448,725
448,1273
448,0
448,6285
448,647
448,583
448,3734
448,11
448,539
448,2707
448,2872
448,662
448,859
451,1496
451,2560
451,3072
451,3471
451,2684
451,8293
451,1881
451,8379
451,7996
451,36
451,2450
451,1596
451,785
451,2707
451,1123
451,1961
451,1238
451,7364
451,3627
451,8205
455,5889
455,8327
455,2707
455,5888
455,450
455,288
455,39
455,6115
455,36
455,658
455,1242
455,647
455,1002
455,741
455,8324
455,748
455,1342
455,368
455,5793
455,1120
458,5889
458,2192
458,8205
458,4118
458,650
458,307
458,1837
458,8363
458,562
458,8429
458,450
458,539
458,140
458,8323
458,748
458,1665
458,677
458,3
458,1906
458,8258
463,5889
463,5785
463,8258
463,140
463,176
463,1043
463,8431
463,33
463,859
463,3766
463,673
463,576
463,8341
463,1143
463,333
463,307
463,1056
463,6440
463,7602
463,3201
470,8205
470,2383
470,673
470,1043
470,535
470,207
470,5785
470,8341
470,352
470,140
470,8353
470,450
470,2707
470,1467
470,302
470,345
470,391
470,3624
470,859
470,658
472,2707
472,8205
472,8258
472,140
472,5445
472,7914
472,2395
472,1325
472,6561
472,6102
472,461
472,650
472,1273
472,1560
472,3766
472,4717
472,658
472,1735
472,1342
472,1653
474,3903
474,3268
474,39
474,5445
474,594
474,8363
474,5889
474,8270
474,1921
474,8205
474,859
474,69
474,434
474,2902
474,372
474,4369
474,3167
474,4877
474,8217
474,3201
475,450
475,658
475,371
475,1043
475,140
475,2703
475,2707
475,1015
475,5039
475,5380
475,4369
475,482
475,5238
475,8243
475,1041
475,7791
475,3381
475,859
475,368
475,1867
477,33
477,8205
477,3381
477,3285
477,7914
477,2736
477,1043
477,3131
477,563
477,8429
477,2041
477,647
477,7074
477,890
477,39
477,8444
477,6378
477,2154
477,5622
477,735
482,8205
482,562
482,3903
482,838
482,8258
482,368
482,539
482,48
482,450
482,705
482,2707
482,5610
482,6378
482,1273
482,8426
482,7791
482,140
482,5912
482,3734
482,5640
483,4486
483,7431
483,6071
483,5445
483,1273
483,2867
483,6021
483,2823
483,562
483,8205
483,8363
483,5070
483,691
483,1880
483,450
483,39
483,6378
483,1242
483,5889
483,720
485,8363
485,859
485,5238
485,1018
485,647
485,434
485,7914
485,450
485,658
485,4537
485,8327
485,650
485,2395
485,565
485,1043
485,1140
485,140
485,4700
485,1675
485,5506
502,1180
502,8205
502,8363
502,5374
502,2071
502,7914
502,140
502,2707
502,1558
502,450
502,6378
502,352
502,208
502,90
502,2211
502,1043
502,1242
502,565
502,1665
502,1039
505,7431
505,8363
505,5889
505,2823
505,8205
505,5445
505,2427
505,140
505,6021
505,4369
505,371
505,3934
505,7914
505,39
505,59
505,2867
505,2912
505,2902
505,5030
505,662
506,5889
506,39
506,360
506,3252
506,7791
506,658
506,33
506,4861
506,7286
506,8519
506,8213
506,98
506,748
506,700
506,1255
506,673
506,4073
506,8429
506,2707
506,7914
533,5889
533,368
533,859
533,39
533,564
533,1325
533,8213
533,2320
533,2759
533,5506
533,8398
533,703
533,2707
533,8258
533,389
533,658
533,455
533,11
533,650
533,871
540,3285
540,8363
540,8205
540,2736
540,3131
540,39
540,859
540,140
540,1177
540,7914
540,115
540,100
540,3047
540,562
540,8258
540,1664
540,1180
540,2150
540,2926
540,3229
542,5889
542,288
542,1043
542,5690
542,39
542,7914
542,36
542,450
542,140
542,2851
542,563
542,2707
542,7364
542,2560
542,748
542,658
542,1072
542,1941
542,2556
542,705
544,5889
544,8363
544,8205
544,2071
544,39
544,2707
544,1253
544,8258
544,8522
544,554
544,5785
544,3471
544,725
544,8429
544,8327
544,8444
544,4496
544,352
544,33
544,7914
550,5889
550,140
550,658
550,1403
550,748
550,368
550,434
550,678
550,2154
550,673
550,8429
550,1733
550,5640
550,415
550,4141
550,459
550,3285
550,2172
550,47
550,8426
565,1797
565,5889
565,8205
565,8363
565,140
565,859
565,8258
565,3201
565,1072
565,650
565,5881
565,5594
565,745
565,1325
565,499
565,1273
565,368
565,2872
565,1792
565,2395
579,1906
579,1812
579,5889
579,39
579,2192
579,475
579,673
579,33
579,2030
579,8387
579,8270
579,450
579,8452
579,8205
579,208
579,6416
579,8363
579,8453
579,481
579,1052
582,5889
582,4141
582,39
582,859
582,1115
582,7914
582,658
582,186
582,3628
582,3051
582,8258
582,725
582,647
582,1844
582,1081
582,1072
582,5343
582,3660
582,3249
582,2902
586,2067
586,5889
586,8205
586,8258
586,6102
586,6599
586,6416
586,3152
586,4700
586,725
586,8379
586,5238
586,4118
586,2707
586,8429
586,5302
586,1242
586,2623
586,7914
586,1679
587,1102
587,5889
587,4934
587,39
587,1456
587,1325
587,2707
587,918
587,748
587,3768
587,8429
587,1749
587,1959
587,8491
587,3278
587,6285
587,4356
587,3381
587,7914
587,8222
589,5889
589,8205
589,650
589,2707
589,859
589,1134
589,662
589,2030
589,8419
589,32
589,33
589,5685
589,8243
589,1059
589,140
589,8429
589,957
589,22
589,1069
589,983
594,8205
594,2707
594,7914
594,4275
594,479
594,8429
594,673
594,859
594,4369
594,6378
594,3807
594,1134
594,762
594,1394
594,1035
594,1018
594,8258
594,5852
594,3
594,8309
605,5889
605,5442
605,8235
605,8386
605,8363
605,372
605,6357
605,140
605,2282
605,1793
605,1198
605,3886
605,1605
605,7914
605,2912
605,8205
605,8489
605,8258
605,592
605,33
612,5889
612,8363
612,5785
612,8341
612,36
612,2707
612,658
612,261
612,8324
612,4690
612,1043
612,859
612,673
612,3
612,8429
612,39
612,748
612,8213
612,753
612,1180
613,5889
613,8258
613,5785
613,8341
613,336
613,6416
613,8324
613,5238
613,36
613,1242
613,735
613,3471
613,261
613,432
613,202
613,517
613,0
613,8327
613,891
613,7914
615,5889
615,1395
615,7914
615,4190
615,6411
615,6318
615,650
615,8429
615,481
615,8205
615,6378
615,1753
615,1548
615,1841
615,6949
615,4275
615,8424
615,2386
615,1416
615,4865
625,5889
625,2505
625,8363
625,8205
625,8235
625,140
625,39
625,6233
625,2317
625,859
625,459
625,463
625,5785
625,368
625,1134
625,8341
625,673
625,4369
625,6308
625,3
626,8205
626,7914
626,2555
626,8258
626,539
626,1456
626,1653
626,1198
626,859
626,2395
626,140
626,1733
626,8472
626,3758
626,2902
626,415
626,1339
626,725
626,1362
626,8270
629,5108
629,39
629,368
629,5453
629,859
629,8213
629,673
629,5888
629,658
629,647
629,1325
629,753
629,3120
629,47
629,882
629,4084
629,653
629,2902
629,1792
629,434
630,8205
630,5238
630,7914
630,39
630,7791
630,647
630,8429
630,2707
630,1685
630,1102
630,1236
630,1041
630,1906
630,3814
630,1134
630,753
630,2450
630,1151
630,8386
630,3903
631,8363
631,1180
631,8205
631,39
631,647
631,368
631,7914
631,1665
631,4343
631,3047
631,859
631,650
631,1072
631,3201
631,5530
631,7791
631,90
631,482
631,673
631,735
641,5889
641,8205
641,2614
641,859
641,3734
641,461
641,753
641,5445
641,4250
641,6561
641,333
641,2909
641,4537
641,7914
641,7364
641,1238
641,4535
641,4195
641,1150
641,647
645,2703
645,8363
645,532
645,8205
645,1560
645,5889
645,39
645,673
645,7914
645,1662
645,184
645,598
645,5785
645,5814
645,7791
645,8429
645,415
645,8341
645,140
645,576
647,5563
647,205
647,8363
647,1416
647,658
647,656
647,1245
647,162
647,1208
647,2926
647,8213
647,3030
647,1675
647,849
647,3919
647,3684
647,647
647,6411
647,4190
647,7914
648,5108
648,1278
648,5785
648,1403
648,735
648,8324
648,261
648,5889
648,1236
648,971
648,6384
648,1709
648,4690
648,2450
648,784
648,466
648,2395
648,2707
648,3254
648,4246
652,8323
652,8462
652,6416
652,39
652,8258
652,140
652,7914
652,8358
652,288
652,8402
652,647
652,8327
652,5888
652,916
652,859
652,974
652,8354
652,8270
652,5506
652,8213
656,864
656,6639
656,5889
656,4318
656,4920
656,8205
656,6959
656,4566
656,2427
656,926
656,2908
656,39
656,468
656,4369
656,1217
656,8258
656,8384
656,8386
656,1342
656,1571
660,100
660,5889
660,8205
660,2470
660,39
660,7914
660,140
660,650
660,1180
660,647
660,1991
660,3201
660,3047
660,1069
660,1060
660,1325
660,1883
660,753
660,2041
660,5445
665,2823
665,2149
665,2707
665,5889
665,3201
665,8205
665,5445
665,859
665,4318
665,1018
665,1273
665,1883
665,650
665,1325
665,2041
665,8258
665,1069
665,974
665,2151
665,673
673,4141
673,5889
673,8205
673,1115
673,6102
673,7914
673,1086
673,650
673,3430
673,4690
673,8429
673,725
673,1342
673,647
673,1081
673,974
673,8309
673,859
673,39
673,2281
674,2926
674,1594
674,8243
674,7603
674,5889
674,3072
674,2450
674,3252
674,4356
674,1685
674,2707
674,1959
674,2555
674,6104
674,8363
674,2424
674,1596
674,8286
674,5899
674,6267
682,8205
682,7914
682,8258
682,658
682,5785
682,8341
682,8462
682,8323
682,1236
682,288
682,371
682,3201
682,261
682,1011
682,43
682,2902
682,1733
682,307
682,647
682,434
687,562
687,2395
687,3201
687,468
687,539
687,167
687,8363
687,8205
687,466
687,5889
687,5380
687,831
687,554
687,3184
687,7914
687,1273
687,1207
687,43
687,5374
687,1733
690,8205
690,352
690,7791
690,8462
690,8323
690,859
690,8258
690,8505
690,551
690,8324
690,140
690,8243
690,415
690,389
690,7695
690,90
690,8017
690,909
690,324
690,6171
697,8363
697,8462
697,39
697,1024
697,288
697,2067
697,5785
697,647
697,1710
697,8388
697,4369
697,8324
697,368
697,8258
697,2902
697,459
697,658
697,673
697,4578
697,450
698,8386
698,3660
698,5889
698,8320
698,8363
698,8205
698,7791
698,974
698,4356
698,7603
698,807
698,1594
698,1685
698,7286
698,1041
698,39
698,5716
698,8236
698,918
698,1525
702,5889
702,2707
702,8367
702,5690
702,7914
702,647
702,8258
702,5445
702,368
702,3201
702,673
702,650
702,1342
702,1179
702,5622
702,658
702,468
702,2427
702,1072
702,1004
709,5785
709,5889
709,261
709,735
709,8324
709,6102
709,8258
709,8363
709,1236
709,658
709,4359
709,7914
709,4456
709,918
709,1289
709,140
709,759
709,3201
709,1043
709,859
713,393
713,4877
713,1034
713,8386
713,167
713,187
713,8384
713,1784
713,4588
713,864
713,3753
713,8506
713,700
713,2384
713,2501
713,859
713,919
