user_id,item_id
95,1180
95,1032
95,8324
95,8270
95,3
95,3766
98,5795
98,1404
98,4690
98,1394
98,2161
98,2868
98,1710
98,5119
98,12
98,1662
98,1416
98,8225
98,8270
98,89
98,5540
98,741
98,2386
98,3393
98,961
98,447
109,1404
109,6102
109,5119
109,5795
109,1710
109,2161
109,12
109,2868
109,483
109,8429
109,1069
109,3766
109,4578
109,8213
109,333
109,1224
109,5889
109,244
109,252
109,3675
110,5119
110,6102
110,1394
110,2868
110,4690
110,2161
110,1404
110,5795
110,12
110,1710
110,741
110,3815
110,291
110,482
110,7768
110,6987
110,8379
110,2130
110,3120
110,8243
114,5119
114,1710
114,6102
114,5795
114,2868
114,12
114,2161
114,1404
114,1394
114,8270
114,1662
114,3764
114,3815
114,5889
114,2189
114,43
114,8205
114,999
114,5785
114,1028
119,1710
119,1394
119,4690
119,12
119,5119
119,1404
119,483
119,2161
119,5795
119,2868
119,6102
119,6378
119,506
119,8017
119,1275
119,5889
119,1083
119,3903
119,594
119,8323
124,1710
124,483
124,1404
124,5119
124,2161
124,12
124,2868
124,1394
124,4690
124,5795
124,1662
124,8324
124,5155
124,939
124,1087
124,6378
124,1841
124,3214
124,5540
124,2149
128,2868
128,1710
128,6102
128,1404
128,5795
128,2161
128,5119
128,12
128,1394
128,4690
128,1180
128,3766
128,1069
128,6378
128,2505
128,838
128,5785
128,4456
128,2071
128,2839
137,5119
137,483
137,1404
137,1394
137,2161
137,4690
137,5795
137,6102
137,2868
137,12
137,5889
137,3625
137,2505
137,205
137,2333
137,1053
137,5238
137,1028
137,1321
137,3684
140,2868
140,6102
140,12
140,5119
140,1404
140,2161
140,5795
140,8398
140,1180
140,1894
140,5889
140,2895
140,3120
140,5881
140,2395
140,5468
140,2505
140,7768
140,4361
140,8429
144,2161
144,12
144,2868
144,4690
144,483
144,5119
144,1394
144,5795
144,1404
144,1710
144,8429
144,5785
144,735
144,199
144,576
144,8341
144,89
144,8462
144,2320
144,2067
147,2868
147,6102
147,4690
147,1394
147,2161
147,5795
147,5119
147,1710
147,12
147,1404
147,8508
147,3051
147,5108
147,7868
147,1180
147,1069
147,8452
147,4566
147,2041
147,827
152,5119
152,2161
152,5795
152,12
152,1404
152,2868
152,6102
152,3903
152,8508
152,4318
152,59
152,7868
152,1087
152,6182
152,8225
152,5889
152,8243
152,6987
152,1010
152,6612
158,8329
158,6557
158,2782
158,3124
158,2917
158,1140
158,6102
158,1228
158,43
158,5233
158,982
158,366
158,1805
158,2912
158,421
158,5712
158,344
158,915
158,8358
158,1088
161,1404
161,5795
161,12
161,447
161,1053
161,2813
161,3383
161,8485
161,4700
161,662
161,438
161,506
161,421
161,1325
161,5149
161,583
161,2317
161,3764
161,1778
161,2030
167,6102
167,5795
167,12
167,2161
167,5119
167,1404
167,2868
167,483
167,1710
167,8017
167,8323
167,5374
167,8388
167,324
167,3471
167,5889
167,696
167,1493
167,838
167,5785
173,1710
173,2868
173,5119
173,1404
173,4690
173,483
173,2161
173,5795
173,12
173,6102
173,1394
173,8429
173,8323
173,3903
173,532
173,8508
173,6188
173,6115
173,7791
173,8213
176,6102
176,1404
176,5795
176,5881
176,6378
176,990
176,244
176,5889
176,983
176,1325
176,7650
176,22
176,974
176,941
176,6612
176,4031
176,662
176,3766
176,1841
176,1403
182,5795
182,2868
182,483
182,1404
182,4690
182,12
182,1710
182,2161
182,5119
182,1394
182,6102
182,3764
182,718
182,2189
182,4920
182,741
182,4566
182,999
182,466
182,1596
194,6102
194,1710
194,1394
194,12
194,4690
194,2161
194,2868
194,5119
194,5795
194,1404
194,8429
194,5889
194,244
194,333
194,8213
194,1841
194,5793
194,2839
194,3766
194,2310
195,2161
195,1710
195,2868
195,1404
195,2037
195,815
195,391
195,4369
195,371
195,1179
195,1035
195,1004
195,7286
195,2502
195,6202
195,5442
195,5644
195,1815
195,2999
195,5814
197,1404
197,6102
197,5795
197,1710
197,1841
197,646
197,2662
197,6378
197,3051
197,1682
197,3628
197,2644
197,5889
197,1069
197,941
197,3766
197,983
197,6987
197,4566
197,1403
198,5795
198,1394
198,5119
198,12
198,1404
198,2161
198,6102
198,2868
198,1083
198,1945
198,191
198,8485
198,1053
198,447
198,662
198,990
198,2813
198,22
198,1180
198,760
199,1404
199,5795
199,2161
199,6102
199,12
199,2868
199,5119
199,1007
199,8066
199,1180
199,1126
199,2499
199,2377
199,2145
199,785
199,1326
199,1342
199,954
199,6446
199,1403
210,1404
210,1710
210,12
210,5795
210,1394
210,2868
210,6102
210,2161
210,4690
210,5119
210,8066
210,275
210,8327
210,1662
210,42
210,6378
210,450
210,1837
210,8472
210,2499
212,2161
212,5795
212,6102
212,5119
212,12
212,1394
212,1710
212,2868
212,483
212,1404
212,4690
212,8270
212,8324
212,8341
212,5785
212,261
212,6115
212,673
212,4578
212,1538
216,4690
216,2868
216,1394
216,5119
216,6102
216,2161
216,12
216,1404
216,5795
216,1710
216,8270
216,3903
216,7868
216,1403
216,8212
216,1653
216,971
216,827
216,2071
216,2149
221,1560
221,2812
221,678
221,2450
221,2707
221,915
221,8429
221,539
221,2782
221,8358
221,6102
221,6557
221,5795
221,909
221,2172
221,4700
221,5834
221,5646
221,345
221,2813
222,1404
222,6102
222,4690
222,5795
222,12
222,1710
222,2868
222,5119
222,1394
222,2161
222,8270
222,3903
222,7868
222,4578
222,8508
222,1224
222,741
222,1180
222,3120
222,8324
224,1816
224,2813
224,8311
224,1081
224,1103
224,4369
224,2895
224,1844
224,783
224,1045
224,1560
224,650
224,12
224,3124
224,5795
224,2271
224,2450
224,539
224,1342
224,2161
225,1394
225,5119
225,1404
225,5795
225,12
225,2161
225,2868
225,7689
225,8270
225,576
225,1151
225,982
225,1342
225,5889
225,2395
225,1695
225,456
225,4361
225,1180
225,329
231,12
231,2868
231,5119
231,2161
231,1404
231,5795
231,6102
231,3903
231,2505
231,7868
231,8508
231,239
231,1362
231,1665
231,5889
231,784
231,5445
231,432
231,4361
231,300
238,1404
238,6102
238,2868
238,1710
238,2161
238,8270
238,4359
238,759
238,6987
238,4356
238,31
238,8508
238,3214
238,2567
238,251
238,7603
238,603
238,8205
238,4250
238,368
243,2868
243,6102
243,5795
243,1404
243,12
243,8017
243,8323
243,8462
243,4702
243,1539
243,677
243,2813
243,1463
243,744
243,8388
243,1017
243,8402
243,288
243,2192
243,974
249,2161
249,5795
249,12
249,5119
249,2868
249,1404
249,1394
249,4690
249,1710
249,1053
249,6561
249,1662
249,2071
249,1880
249,691
249,3201
249,2395
249,2317
249,3288
249,4185
252,5119
252,6102
252,2161
252,1404
252,1394
252,4690
252,12
252,483
252,1710
252,2868
252,5795
252,8429
252,5785
252,853
252,735
252,324
252,8324
252,3131
252,7791
252,3815
254,6102
254,12
254,2868
254,5119
254,2161
254,5795
254,1404
254,1028
254,2317
254,1524
254,520
254,3214
254,1919
254,456
254,696
254,909
254,8419
254,3992
254,5889
254,1325
262,6102
262,1404
262,2868
262,5795
262,5119
262,2161
262,483
262,8270
262,8212
262,1809
262,3471
262,8323
262,8462
262,4660
262,971
262,5785
262,8388
262,735
262,3768
262,288
263,12
263,1404
263,5795
263,2161
263,5119
263,627
263,1493
263,8017
263,8323
263,8388
263,2149
263,288
263,1735
263,1945
263,2195
263,8402
263,4361
263,1120
263,725
263,565
266,2819
266,8205
266,90
266,982
266,1058
266,1060
266,389
266,2041
266,2917
266,1041
266,8213
266,345
266,5445
266,1059
266,5889
266,1228
266,5165
266,4369
266,2813
266,3849
268,12
268,5795
268,1710
268,6102
268,5119
268,2161
268,1394
268,483
268,4690
268,2868
268,1404
268,6416
268,6378
268,479
268,506
268,89
268,1120
268,741
268,983
268,2149
269,1404
269,2131
269,1088
269,2450
269,5899
269,1339
269,7014
269,3766
269,983
269,479
269,259
269,3526
269,1603
269,2912
269,1629
269,1069
269,2041
269,6498
269,827
269,1247
270,1404
270,5119
270,2161
270,4690
270,12
270,5795
270,8419
270,360
270,827
270,479
270,983
270,4361
270,5889
270,1697
270,7014
270,1032
270,8429
270,6612
270,3766
270,647
271,1404
271,5795
271,1325
271,583
271,2317
271,1778
271,3764
271,2030
271,5149
271,7105
271,2189
271,3133
271,983
271,499
271,479
271,785
271,5914
271,8452
271,7603
271,434
274,4690
274,1394
274,1404
274,12
274,2868
274,2161
274,1710
274,5795
274,5119
274,4141
274,6233
274,1662
274,4060
274,6378
274,1525
274,333
274,8270
274,884
274,1180
274,7768
275,5086
275,1052
275,1059
275,1538
275,591
275,2782
275,6660
275,2812
275,982
275,2161
275,4369
275,2917
275,6102
275,1675
275,1603
275,1151
275,1058
275,5712
275,1067
275,1224
278,5795
278,1394
278,2868
278,12
278,1404
278,4690
278,1710
278,483
278,6102
278,5119
278,2161
278,324
278,1053
278,1841
278,1662
278,784
278,990
278,1180
278,827
278,1342
281,5795
281,6102
281,2868
281,1404
281,2071
281,1120
281,2149
281,983
281,1653
281,4185
281,3766
281,1069
281,2041
281,6378
281,761
281,1841
281,4558
281,4991
281,3820
281,647
286,5795
286,1404
286,8324
286,735
286,691
286,8278
286,5785
286,8341
286,673
286,1236
286,261
286,2195
286,1325
286,2317
286,583
286,1778
286,5149
286,3764
286,2030
286,7105
293,2161
293,1404
293,4690
293,5119
293,2868
293,6102
293,1394
293,5795
293,12
293,1710
293,3903
293,1841
293,827
293,8508
293,7868
293,8327
293,2071
293,479
293,1653
293,5888
294,2868
294,5119
294,1404
294,1710
294,2161
294,4690
294,5795
294,1394
294,12
294,5108
294,4359
294,759
294,1121
294,1028
294,1413
294,1662
294,6378
294,3058
294,4496
294,432
296,12
296,5795
296,2868
296,1404
296,2161
296,6102
296,5119
296,1710
296,1394
296,4690
296,8429
296,1180
296,3766
296,8017
296,2041
296,5889
296,8462
296,5785
296,1024
296,735
324,4690
324,12
324,5119
324,1710
324,2868
324,1394
324,5795
324,2161
324,1404
324,8270
324,3764
324,2189
324,4359
324,759
324,3815
324,8379
324,368
324,479
324,1841
324,4388
336,6102
336,2868
336,1710
336,5119
336,1404
336,2161
336,5795
336,1394
336,12
336,4690
336,1662
336,1012
336,4550
336,1117
336,8324
336,5622
336,3214
336,251
336,2813
336,1180
342,1404
342,1710
342,1709
342,1326
342,4860
342,751
342,1339
342,478
342,3526
342,259
342,8507
342,8311
342,1629
342,492
342,1594
342,2514
342,961
342,3366
342,1643
342,1227
345,6102
345,5119
345,2161
345,1404
345,5795
345,12
345,5149
345,3903
345,594
345,703
345,8508
345,5889
345,4361
345,8319
345,1339
345,8066
345,2383
345,1007
345,2427
345,8447
354,2868
354,4690
354,6102
354,1394
354,5119
354,2161
354,12
354,1710
354,1404
354,483
354,5795
354,8429
354,3471
354,8017
354,8462
354,4700
354,8323
354,5889
354,244
354,333
357,6102
357,5795
357,2868
357,2161
357,12
357,1710
357,1394
357,483
357,5119
357,1404
357,4690
357,3766
357,1069
357,1053
357,735
357,8324
357,5785
357,8398
357,3214
357,827
360,2868
360,1404
360,5795
360,4690
360,5119
360,12
360,6102
360,1710
360,1394
360,2161
360,1180
360,785
360,735
360,6378
360,1619
360,4359
360,759
360,3675
360,4246
360,3815
370,12
370,2161
370,5119
370,1404
370,1180
370,8398
370,4456
370,2505
370,1894
370,7768
370,4361
370,5889
370,1126
370,2145
370,562
370,3214
370,273
370,760
370,954
370,328
374,1404
374,5119
374,2868
374,1394
374,12
374,2161
374,5795
374,1710
374,483
374,6102
374,759
374,8017
374,7791
374,8462
374,8323
374,333
374,741
374,8388
374,1224
374,5889
380,12
380,6102
380,2868
380,5119
380,2161
380,1404
380,5795
380,3903
380,1069
380,2041
380,8508
380,7868
380,974
380,1017
380,785
380,93
380,1123
380,4141
380,2598
380,191
381,2161
381,2868
381,5119
381,1709
381,1404
381,391
381,4388
381,2330
381,1045
381,8379
381,1394
381,7689
381,6102
381,5795
381,4690
381,8311
381,4131
381,12
381,8238
381,483
382,5119
382,1710
382,2868
382,2161
382,1404
382,4690
382,12
382,5795
382,1394
382,8429
382,8323
382,6378
382,1493
382,8017
382,4141
382,244
382,2145
382,333
382,7791
382,5622
386,5119
386,1844
386,725
386,1058
386,2450
386,3240
386,827
386,1059
386,974
386,8213
386,1710
386,1809
386,5834
386,5795
386,6738
386,5001
386,4700
386,539
386,1325
386,1342
397,5119
397,12
397,5795
397,2161
397,2868
397,1404
397,4578
397,1180
397,3072
397,999
397,4456
397,4330
397,1596
397,2505
397,7603
397,1242
397,735
397,5889
397,1043
397,8324
400,5795
400,1404
400,1919
400,1489
400,8324
400,2333
400,205
400,3684
400,492
400,735
400,691
400,1539
400,677
400,3121
400,5335
400,8278
400,5785
400,8341
400,744
400,1227
411,2868
411,1710
411,12
411,1394
411,5119
411,5795
411,4690
411,1404
411,2161
411,6102
411,5785
411,735
411,8341
411,261
411,1236
411,3764
411,1052
411,2189
411,675
411,6259
417,1404
417,483
417,2161
417,2868
417,1394
417,12
417,5795
417,5119
417,1115
417,4141
417,5622
417,5889
417,830
417,7164
417,3203
417,7603
417,1123
417,8243
417,8295
417,90
418,5795
418,1394
418,2161
418,1404
418,4690
418,2868
418,12
418,1710
418,8324
418,5785
418,3471
418,8341
418,673
418,4578
418,261
418,333
418,1102
418,1236
418,7791
418,8213
429,12
429,6102
429,1404
429,1710
429,2161
429,2868
429,1394
429,483
429,5119
429,4690
429,5795
429,479
429,1882
429,2557
429,8419
429,8270
429,5889
429,909
429,3766
429,8017
430,2161
430,1404
430,6102
430,12
430,2868
430,483
430,1710
430,1394
430,4690
430,5119
430,5795
430,3072
430,520
430,2030
430,6378
430,1662
430,409
430,1596
430,3393
430,8472
431,1710
431,5795
431,483
431,6102
431,1394
431,2161
431,12
431,2868
431,4690
431,1404
431,5119
431,735
431,5785
431,8341
431,3471
431,8017
431,261
431,8323
431,8462
431,1236
432,6102
432,1394
432,1404
432,5795
432,5119
432,12
432,4690
432,2161
432,1710
432,483
432,2868
432,8429
432,8462
432,8323
432,8398
432,1028
432,8388
432,288
432,2310
432,1180
434,2868
434,2161
434,5795
434,6102
434,1394
434,1404
434,12
434,990
434,785
434,1403
434,8212
434,1844
434,8017
434,2813
434,2838
434,8462
434,93
434,6620
434,8323
434,8402
440,5119
440,2868
440,1710
440,2161
440,5795
440,6102
440,12
440,1404
440,483
440,4690
440,1394
440,1180
440,3815
440,1662
440,5785
440,1053
440,779
440,4920
440,700
440,5238
442,4690
442,12
442,1710
442,2161
442,6102
442,2868
442,5119
442,5795
442,1404
442,8270
442,8017
442,466
442,8323
442,8462
442,8419
442,5889
442,1017
442,1069
442,8388
442,3766
445,2161
445,1710
445,5119
445,2868
445,483
445,6102
445,12
445,5795
445,1404
445,8429
445,8243
445,2145
445,3768
445,5793
445,244
445,4558
445,7791
445,918
445,7719
445,8213
448,1404
448,5795
448,1325
448,583
448,2317
448,1778
448,3764
448,2030
448,5149
448,7105
448,2189
448,3133
448,983
448,499
448,479
448,785
448,5914
448,8452
448,7603
448,434
451,5795
451,2161
451,1404
451,2868
451,12
451,3471
451,785
451,1496
451,2560
451,3072
451,7996
451,1881
451,1596
451,8293
451,830
451,7164
451,1238
451,1719
451,1961
451,1123
455,5119
455,2161
455,5795
455,1404
455,12
455,2868
455,483
455,288
455,8324
455,6115
455,8270
455,735
455,5793
455,8017
455,1881
455,5622
455,8341
455,89
455,1120
455,1002
458,5795
458,1404
458,6102
458,5119
458,12
458,2161
458,2868
458,8017
458,8323
458,8462
458,1052
458,8388
458,677
458,1539
458,288
458,4118
458,307
458,4361
458,744
458,5889
463,6102
463,4690
463,2161
463,12
463,1710
463,2868
463,5795
463,5119
463,1404
463,5785
463,8341
463,3766
463,8270
463,1069
463,261
463,1236
463,1043
463,333
463,673
463,1318
470,5119
470,2161
470,1394
470,5795
470,2868
470,4690
470,12
470,1404
470,1710
470,483
470,735
470,2383
470,1043
470,8341
470,5785
470,3815
470,261
470,4022
470,7791
470,333
472,6102
472,4690
472,1710
472,1404
472,5795
472,5119
472,1394
472,2868
472,12
472,2161
472,8270
472,3766
472,1069
472,6378
472,827
472,2268
472,1028
472,1560
472,1325
472,1180
474,6102
474,1404
474,2161
474,12
474,2868
474,1710
474,5119
474,5795
474,8270
474,3903
474,594
474,2037
474,957
474,3268
474,1053
474,447
474,7868
474,815
474,7650
474,1180
475,3124
475,5834
475,1140
475,366
475,1902
475,2707
475,1224
475,2161
475,1394
475,5445
475,1538
475,1088
475,3849
475,545
475,1603
475,1622
475,1805
475,8227
475,1041
475,6557
477,6102
477,5795
477,5119
477,1394
477,1710
477,12
477,1404
477,2161
477,4690
477,2868
477,3131
477,3381
477,33
477,4550
477,333
477,6378
477,8419
477,1662
477,7914
477,89
482,5795
482,1394
482,2161
482,1404
482,5119
482,1710
482,4690
482,12
482,2868
482,6102
482,8270
482,3903
482,8508
482,838
482,3764
482,1052
482,2189
482,3815
482,764
482,696
483,2868
483,1404
483,6102
483,5795
483,4486
483,7431
483,691
483,1880
483,1224
483,1867
483,5881
483,990
483,329
483,562
483,334
483,3328
483,8472
483,8426
483,1273
483,2644
485,4690
485,5795
485,1394
485,6102
485,1710
485,12
485,2868
485,1404
485,5119
485,2161
485,1380
485,8419
485,6378
485,89
485,8017
485,662
485,8462
485,5238
485,741
485,3518
502,2868
502,5119
502,1710
502,2161
502,5795
502,12
502,1404
502,4690
502,1394
502,1180
502,6378
502,2071
502,1881
502,8270
502,7719
502,1665
502,5622
502,2037
502,2839
502,815
505,2161
505,1404
505,2868
505,5119
505,6102
505,12
505,5795
505,7431
505,59
505,8243
505,662
505,6378
505,8363
505,2427
505,785
505,974
505,506
505,4991
505,4246
505,2383
506,1394
506,6102
506,2161
506,5119
506,4690
506,5795
506,2868
506,483
506,12
506,1710
506,1404
506,360
506,3471
506,59
506,4550
506,1012
506,5889
506,8419
506,2602
506,8324
533,2161
533,5795
533,1404
533,12
533,483
533,8398
533,7603
533,703
533,1894
533,2320
533,6612
533,2759
533,5889
533,456
533,1278
533,7080
533,1695
533,8371
533,5506
533,859
540,12
540,4690
540,6102
540,2868
540,1710
540,5119
540,2161
540,1394
540,5795
540,1404
540,3131
540,1841
540,1180
540,2281
540,5622
540,1662
540,827
540,1083
540,2839
540,3285
542,1394
542,1404
542,5795
542,5119
542,2161
542,1710
542,12
542,2868
542,6102
542,288
542,3625
542,8324
542,5785
542,8341
542,3471
542,7364
542,8017
542,1043
542,5690
542,2851
544,1710
544,1404
544,12
544,6102
544,2868
544,2161
544,4690
544,2071
544,3766
544,1069
544,5785
544,3471
544,3214
544,8324
544,5889
544,735
544,1102
544,8419
544,2602
544,1881
550,1394
550,2868
550,4690
550,12
550,6102
550,1404
550,5795
550,2161
550,5119
550,1403
550,1115
550,8278
550,5889
550,971
550,8017
550,1012
550,4141
550,982
550,4550
550,1028
565,6102
565,1404
565,2161
565,12
565,5795
565,2868
565,5119
565,1797
565,5881
565,4361
565,7603
565,990
565,5889
565,6612
565,662
565,8205
565,4031
565,244
565,1403
565,22
579,2868
579,1404
579,8270
579,2030
579,1052
579,1539
579,677
579,744
579,5519
579,8066
579,2703
579,1906
579,1007
579,307
579,39
579,1730
579,31
579,6416
579,450
579,1150
582,2868
582,6102
582,5119
582,2161
582,1404
582,5795
582,1710
582,4690
582,12
582,1115
582,4141
582,3393
582,1844
582,93
582,3628
582,3051
582,8472
582,2662
582,662
582,5889
586,5795
586,2161
586,2868
586,1404
586,4690
586,5119
586,12
586,6102
586,2067
586,1117
586,3815
586,1596
586,8379
586,4700
586,1254
586,735
586,8323
586,8462
586,8017
586,8324
587,2868
587,5795
587,12
587,5119
587,1404
587,2161
587,1102
587,918
587,4934
587,748
587,1749
587,1456
587,662
587,8521
587,1083
587,2499
587,3278
587,8491
587,1959
587,3886
589,2161
589,5119
589,2868
589,5795
589,483
589,6102
589,1404
589,8419
589,2030
589,957
589,3536
589,7603
589,360
589,4702
589,22
589,479
589,93
589,974
589,983
589,6378
594,4690
594,6102
594,2161
594,1710
594,1404
594,2868
594,5795
594,5119
594,12
594,1394
594,6378
594,4275
594,479
594,8017
594,2268
594,8324
594,8323
594,8462
594,2707
594,6987
605,5795
605,6102
605,4690
605,1710
605,2161
605,5119
605,1404
605,2868
605,1394
605,8452
605,59
605,6398
605,3903
605,594
605,5442
605,8386
605,8270
605,8419
605,1117
605,6357
612,6102
612,2868
612,12
612,5119
612,4690
612,2161
612,1404
612,5795
612,5785
612,8341
612,8324
612,261
612,1236
612,89
612,1180
612,1043
612,4456
612,3393
612,741
612,673
613,1404
613,5795
613,2161
613,4690
613,483
613,12
613,8324
613,735
613,3471
613,5785
613,8341
613,261
613,2602
613,336
613,202
613,5889
613,6416
613,691
613,525
613,8278
615,2161
615,5795
615,4690
615,1404
615,1710
615,4190
615,6411
615,6378
615,6949
615,830
615,7164
615,3214
615,1841
615,1069
615,3766
615,251
615,5889
615,2041
615,4275
615,8066
625,2161
625,1404
625,12
625,2868
625,5795
625,1710
625,6102
625,2505
625,696
625,3675
625,735
625,2317
625,6233
625,5889
625,1665
625,2037
625,5785
625,703
625,8341
625,8324
626,12
626,1394
626,2868
626,5119
626,4690
626,5795
626,1710
626,2161
626,6102
626,1404
626,8270
626,2555
626,3815
626,8472
626,6378
626,2839
626,8324
626,1087
626,3766
626,741
629,2868
629,1710
629,12
629,5119
629,6102
629,2161
629,1394
629,1404
629,4690
629,5795
629,5108
629,5453
629,8419
629,8324
629,3815
629,3536
629,882
629,8379
629,827
629,3393
630,1404
630,2161
630,6102
630,1394
630,5119
630,1710
630,4690
630,5795
630,483
630,12
630,2868
630,8429
630,7791
630,3903
630,594
630,5149
630,1662
630,918
630,4578
630,466
631,12
631,2161
631,6102
631,5119
631,1710
631,5795
631,1404
631,4690
631,1394
631,2868
631,1180
631,741
631,482
631,291
631,691
631,8398
631,8419
631,59
631,3675
631,8324
641,6102
641,5795
641,2868
641,1404
641,8270
641,3675
641,2614
641,785
641,3734
641,1238
641,1719
641,2909
641,333
641,1325
641,1525
641,461
641,7364
641,5445
641,1365
641,4250
645,4690
645,2161
645,1710
645,12
645,6102
645,2868
645,1404
645,2703
645,532
645,1560
645,1662
645,735
645,5785
645,8341
645,8270
645,1043
645,918
645,3815
645,261
645,5374
647,2868
647,5119
647,4690
647,2161
647,5795
647,1394
647,12
647,1404
647,1710
647,656
647,8278
647,5563
647,3797
647,4190
647,6411
647,205
647,1416
647,1245
647,2926
647,8324
648,1404
648,4690
648,5108
648,1403
648,735
648,8324
648,971
648,5785
648,1278
648,261
648,466
648,1236
648,3254
648,982
648,673
648,3352
648,784
648,1882
648,5889
648,983
652,5119
652,5795
652,483
652,2868
652,12
652,1710
652,6102
652,1404
652,2161
652,1394
652,4690
652,8270
652,8323
652,8462
652,288
652,8402
652,8324
652,735
652,6378
652,6416
656,1710
656,2868
656,2161
656,6102
656,5795
656,1404
656,4318
656,4920
656,864
656,6639
656,4566
656,6959
656,3214
656,2037
656,1342
656,909
656,5889
656,2427
656,6378
656,1697
660,2161
660,1394
660,6102
660,5119
660,1404
660,5795
660,2868
660,1069
660,2041
660,2470
660,100
660,617
660,1180
660,827
660,1325
660,5881
660,2505
660,983
660,479
660,2684
665,5119
665,12
665,1404
665,5795
665,2868
665,2161
665,1710
665,1069
665,2041
665,2149
665,2823
665,8327
665,974
665,1867
665,827
665,4361
665,1180
665,329
665,1120
665,1325
673,1404
673,5119
673,12
673,4690
673,2868
673,2161
673,6102
673,5795
673,1115
673,4141
673,2281
673,1086
673,974
673,1697
673,479
673,1841
673,3766
673,1017
673,6378
673,1069
674,1404
674,2161
674,1710
674,6102
674,2868
674,333
674,6104
674,6398
674,696
674,1403
674,8212
674,3072
674,1594
674,2926
674,918
674,244
674,1596
674,1525
674,971
674,1709
682,1710
682,1103
682,1538
682,1816
682,662
682,650
682,4369
682,2917
682,8329
682,1058
682,1675
682,2909
682,1735
682,4700
682,2041
682,6557
682,602
682,1151
682,5165
682,7695
687,4690
687,5795
687,1404
687,12
687,5119
687,2868
687,2161
687,6102
687,8270
687,1012
687,466
687,4550
687,1052
687,3214
687,562
687,909
687,468
687,167
687,2395
687,1224
690,8227
690,698
690,673
690,1342
690,366
690,5119
690,5646
690,2819
690,827
690,1805
690,1560
690,2041
690,6378
690,5712
690,310
690,602
690,6269
690,5365
690,1603
690,6557
697,1710
697,2161
697,12
697,5119
697,483
697,2868
697,1404
697,1394
697,6102
697,5795
697,4690
697,8462
697,8270
697,8388
697,5785
