user_id,item_id
98,3903
98,1150
98,7914
98,1675
98,658
98,2386
98,973
109,5889
109,1325
109,753
109,7914
109,974
109,140
109,39
109,1816
109,725
109,2839
109,2598
109,32
109,1733
109,2145
109,47
109,2693
109,8110
109,3768
109,8429
109,1665
110,650
110,859
110,39
110,1325
110,647
110,698
110,974
110,459
110,1675
110,140
110,8258
110,827
110,8110
110,4084
110,1043
110,1081
110,2395
110,1072
110,2902
110,6378
114,8363
114,5889
114,8205
114,1325
114,539
114,1018
114,43
114,366
114,1675
114,1792
114,459
114,450
114,647
114,662
114,3120
114,1540
114,1867
114,307
114,658
114,910
119,8363
119,5889
119,8205
119,698
119,1325
119,33
119,459
119,745
119,1394
119,1275
119,39
119,1127
119,506
119,140
119,4356
119,1816
119,2839
119,1086
119,8429
119,1665
124,2707
124,39
124,140
124,698
124,859
124,7914
124,8258
124,974
124,647
124,4436
124,1816
124,662
124,459
124,725
124,421
124,673
124,2872
124,5165
124,2868
124,745
128,8363
128,650
128,8205
128,859
128,1325
128,2598
128,753
128,838
128,974
128,8258
128,8521
128,1675
128,2868
128,140
128,47
128,2872
128,4456
128,2427
128,539
128,4084
137,5889
137,39
137,859
137,2150
137,5238
137,7914
137,647
137,753
137,698
137,366
137,1749
137,1665
137,450
137,2333
137,205
137,4084
137,1321
137,421
137,140
137,4246
140,5889
140,650
140,8205
140,859
140,3120
140,7914
140,1325
140,753
140,8258
140,647
140,4717
140,424
140,2395
140,2693
140,368
140,1792
140,3580
140,827
140,4084
140,760
144,8363
144,650
144,2707
144,39
144,551
144,352
144,1675
144,647
144,2320
144,8426
144,698
144,459
144,753
144,1816
144,748
144,705
144,368
144,5238
144,140
144,1072
147,8205
147,39
147,1325
147,8110
147,827
147,2598
147,698
147,140
147,1394
147,2736
147,506
147,745
147,7914
147,6378
147,1639
147,2310
147,366
147,557
147,760
147,539
152,8363
152,5889
152,650
152,459
152,647
152,39
152,6561
152,974
152,1242
152,1325
152,753
152,2504
152,1342
152,6182
152,8258
152,2902
152,2839
152,2662
152,575
152,3201
158,5889
158,650
158,859
158,39
158,8205
158,6561
158,539
158,698
158,2902
158,1342
158,647
158,575
158,2839
158,827
158,6929
158,753
158,974
158,4537
158,4170
158,459
161,5889
161,1325
161,650
161,698
161,1816
161,2707
161,2839
161,859
161,8205
161,3580
161,1043
161,47
161,8258
161,0
161,725
161,434
161,4537
161,7914
161,300
161,2598
167,5889
167,1325
167,859
167,140
167,1816
167,4369
167,1675
167,368
167,5888
167,2598
167,8429
167,1081
167,753
167,1004
167,1043
167,974
167,450
167,8327
167,531
167,1035
173,5889
173,650
173,2707
173,698
173,8258
173,39
173,8398
173,176
173,8323
173,8213
173,140
173,827
173,1894
173,8454
173,753
173,93
173,459
173,1043
173,647
173,8426
176,5889
176,650
176,1325
176,8205
176,859
176,974
176,698
176,753
176,2598
176,39
176,2693
176,1816
176,7914
176,647
176,725
176,2872
176,300
176,6378
176,1733
176,8110
182,1325
182,459
182,1043
182,1816
182,748
182,1675
182,47
182,8243
182,662
182,8110
182,8429
182,539
182,1342
182,762
182,7791
182,1081
182,673
182,421
182,658
182,8213
194,5889
194,2707
194,859
194,698
194,8258
194,459
194,725
194,7914
194,753
194,2598
194,673
194,1134
194,8429
194,973
194,1395
194,815
194,33
194,1665
194,2839
194,539
195,391
195,4369
195,1710
195,1662
195,7689
195,288
195,5806
195,5165
195,762
195,371
195,1179
195,1035
195,691
195,8270
195,1004
195,7286
195,8379
195,2502
195,5442
195,6202
197,5889
197,646
197,8363
197,1571
197,2662
197,391
197,1242
197,1733
197,1710
197,36
197,8378
197,974
197,4388
197,650
197,753
197,1080
197,1261
197,1216
197,4046
197,859
198,8363
198,5889
198,650
198,2598
198,8205
198,459
198,760
198,39
198,2713
198,506
198,140
198,827
198,4084
198,753
198,1665
198,3201
198,2310
198,5445
198,8258
198,7914
199,5889
199,8205
199,1325
199,698
199,8110
199,8213
199,859
199,7914
199,47
199,753
199,974
199,725
199,647
199,506
199,2693
199,827
199,343
199,39
199,1072
199,745
210,8363
210,650
210,4359
210,2348
210,459
210,7914
210,939
210,39
210,698
210,489
210,8258
210,753
210,1325
210,859
210,8521
210,450
210,8213
210,4569
210,1837
210,2902
212,8363
212,39
212,698
212,673
212,1594
212,859
212,421
212,459
212,974
212,741
212,753
212,1538
212,662
212,647
212,307
212,485
212,4131
212,2204
212,32
212,8383
216,650
216,8205
216,827
216,39
216,647
216,698
216,859
216,459
216,7914
216,2598
216,1086
216,47
216,1816
216,300
216,1043
216,1653
216,715
216,745
216,4084
216,1365
221,8363
221,2707
221,8205
221,974
221,140
221,8258
221,753
221,459
221,591
221,5238
221,748
221,8429
221,1120
221,1081
221,8110
221,33
221,421
221,1609
221,5165
221,1086
222,2707
222,650
222,8205
222,859
222,8258
222,7914
222,698
222,673
222,1675
222,827
222,6378
222,647
222,974
222,760
222,6508
222,140
222,753
222,459
222,1733
222,2145
224,650
224,2707
224,8258
224,1081
224,6416
224,47
224,1816
224,8429
224,859
224,1086
224,5165
224,7791
224,1675
224,760
224,7914
224,5685
224,1072
224,591
224,11
224,539
225,5889
225,2707
225,859
225,1325
225,7914
225,8258
225,647
225,1240
225,698
225,1342
225,459
225,662
225,4588
225,2395
225,753
225,8213
225,1695
225,456
225,4717
225,539
231,5445
231,5889
231,1362
231,239
231,8363
231,2902
231,2010
231,715
231,4537
231,8258
231,3201
231,2433
231,2693
231,8205
231,459
231,1665
231,3903
231,432
231,2505
231,606
238,8363
238,5889
238,650
238,1325
238,2707
238,8205
238,39
238,859
238,827
238,455
238,47
238,1675
238,760
238,2505
238,974
238,1154
238,647
238,539
238,8426
238,368
243,5889
243,2192
243,650
243,1325
243,8205
243,2151
243,2662
243,698
243,8429
243,647
243,563
243,2317
243,1816
243,1143
243,1075
243,2693
243,974
243,859
243,1081
243,300
249,8363
249,2707
249,650
249,6561
249,4235
249,1325
249,3201
249,1733
249,539
249,2395
249,459
249,859
249,2145
249,1675
249,8205
249,6987
249,698
249,4537
249,2598
249,1816
252,8205
252,650
252,1325
252,647
252,1394
252,1043
252,974
252,827
252,3285
252,1675
252,5165
252,6378
252,8429
252,8327
252,5685
252,1816
252,391
252,662
252,8110
252,5785
254,5889
254,650
254,698
254,859
254,1325
254,8205
254,39
254,47
254,2839
254,1081
254,7914
254,3992
254,8258
254,751
254,1665
254,4496
254,3058
254,456
254,2310
254,678
262,650
262,5889
262,8205
262,2707
262,39
262,827
262,1325
262,47
262,459
262,859
262,1675
262,647
262,725
262,1043
262,2839
262,7914
262,753
262,6378
262,302
262,748
263,5889
263,2707
263,4724
263,8438
263,1102
263,871
263,615
263,8205
263,603
263,3725
263,8323
263,617
263,650
263,205
263,2333
263,4876
263,565
263,1325
263,1629
263,3775
266,5889
266,2707
266,827
266,8205
266,650
266,859
266,591
266,459
266,718
266,1325
266,698
266,1072
266,748
266,5506
266,8402
266,2693
266,5149
266,1816
266,8322
266,539
268,6416
268,39
268,1325
268,859
268,459
268,698
268,6378
268,647
268,36
268,1043
268,1816
268,7914
268,3797
268,8110
268,745
268,662
268,1665
268,421
268,3580
268,1675
269,794
269,1603
269,2450
269,8218
269,8424
269,1420
269,5899
269,2131
269,8438
269,1261
269,1959
269,4356
269,8308
269,3052
269,2497
269,1279
269,1339
269,936
269,5453
269,329
270,5889
270,650
270,2707
270,698
270,859
270,1325
270,1043
270,647
270,5506
270,7914
270,673
270,827
270,1816
270,3766
270,459
270,753
270,725
270,2644
270,1675
270,539
271,5889
271,650
271,1325
271,2707
271,698
271,8205
271,1043
271,1342
271,1816
271,725
271,7914
271,39
271,647
271,3580
271,859
271,827
271,47
271,0
271,8258
271,2839
274,8363
274,4141
274,2707
274,859
274,8110
274,8505
274,6233
274,8205
274,1325
274,4827
274,650
274,753
274,647
274,698
274,8258
274,4060
274,2693
274,1665
274,827
274,39
275,8363
275,5889
275,650
275,1325
275,974
275,647
275,8110
275,140
275,8258
275,39
275,760
275,4356
275,33
275,8402
275,563
275,8327
275,2839
275,1043
275,5635
275,4046
278,7914
278,39
278,1325
278,647
278,698
278,753
278,974
278,140
278,673
278,760
278,5445
278,2598
278,2540
278,1342
278,2902
278,827
278,1665
278,8110
278,1816
278,4496
281,8363
281,5889
281,650
281,859
281,647
281,8205
281,459
281,39
281,8110
281,2684
281,5628
281,2149
281,1325
281,2662
281,2872
281,2713
281,8521
281,2839
281,3047
281,424
286,5889
286,650
286,8205
286,1325
286,2707
286,725
286,673
286,1342
286,47
286,1816
286,3768
286,4359
286,698
286,753
286,974
286,2020
286,2839
286,859
286,8258
286,11
293,8363
293,1394
293,1127
293,8205
293,650
293,859
293,8258
293,753
293,459
293,1177
293,2736
293,39
293,5137
293,366
293,827
293,3580
293,5888
293,1358
293,6508
293,3797
294,5108
294,8363
294,5445
294,1180
294,1675
294,2707
294,8205
294,701
294,432
294,368
294,4496
294,3058
294,39
294,1796
294,5888
294,2902
294,1571
294,606
294,859
294,756
296,5889
296,8205
296,698
296,859
296,8258
296,1325
296,7914
296,140
296,5238
296,1072
296,745
296,8379
296,725
296,8429
296,1081
296,748
296,368
296,4046
296,6378
296,662
324,2707
324,859
324,1325
324,8258
324,7914
324,459
324,673
324,1665
324,140
324,1043
324,1675
324,753
324,1816
324,974
324,725
324,8110
324,539
324,662
324,1342
324,6378
336,650
336,859
336,39
336,7914
336,827
336,647
336,140
336,974
336,8429
336,1816
336,8258
336,8402
336,1675
336,47
336,1081
336,2693
336,725
336,5165
336,2598
336,459
342,1709
342,6384
342,856
342,1861
342,4860
342,1339
342,478
342,751
342,2851
342,3526
342,259
342,8507
342,2146
342,2330
342,1326
342,4136
342,8424
342,1420
342,4025
342,292
345,8363
345,5889
345,1226
345,8205
345,650
345,8319
345,859
345,1325
345,8258
345,698
345,2598
345,1339
345,539
345,84
345,32
345,8429
345,459
345,904
345,7914
345,481
354,5889
354,8205
354,698
354,140
354,8258
354,859
354,2598
354,7914
354,1816
354,1394
354,974
354,748
354,47
354,1127
354,1675
354,1043
354,753
354,8429
354,6416
354,1081
357,8205
357,1325
357,698
357,859
357,459
357,1816
357,827
357,5165
357,140
357,368
357,662
357,1675
357,47
357,8258
357,678
357,6378
357,753
357,8110
357,32
357,8426
360,8205
360,1325
360,7914
360,698
360,459
360,563
360,974
360,753
360,39
360,140
360,647
360,8110
360,2151
360,1816
360,366
360,1342
360,539
360,1665
360,1072
360,8213
370,5889
370,8363
370,2707
370,650
370,6172
370,8205
370,1675
370,859
370,7926
370,273
370,2598
370,5635
370,562
370,1180
370,8110
370,954
370,298
370,3201
370,1607
370,1330
374,5889
374,1325
374,7914
374,39
374,1081
374,673
374,1675
374,859
374,345
374,884
374,140
374,662
374,1538
374,8258
374,307
374,531
374,647
374,8426
374,725
374,47
380,2707
380,5889
380,650
380,974
380,2598
380,1325
380,8205
380,5119
380,2310
380,2312
380,93
380,2839
380,140
380,5635
380,39
380,1365
380,745
380,8110
380,715
380,1841
381,8205
381,39
381,859
381,391
381,1816
381,8379
381,8258
381,47
381,532
381,647
381,827
381,1675
381,658
381,8426
381,459
381,1342
381,1416
381,2839
381,275
381,7689
382,2707
382,650
382,859
382,2872
382,8323
382,974
382,1325
382,698
382,7914
382,8110
382,39
382,140
382,8258
382,506
382,2598
382,1955
382,1816
382,2693
382,725
382,1665
386,5889
386,650
386,2707
386,7914
386,698
386,1325
386,4369
386,859
386,673
386,539
386,636
386,371
386,1035
386,8255
386,450
386,8213
386,662
386,1816
386,3381
386,4131
397,5889
397,8205
397,2707
397,8258
397,1325
397,539
397,459
397,1242
397,698
397,803
397,647
397,8110
397,954
397,1675
397,140
397,6416
397,3072
397,8327
397,1700
397,662
400,1489
400,205
400,2333
400,3684
400,492
400,5889
400,3121
400,2192
400,5335
400,1227
400,2707
400,551
400,8462
400,1437
400,1790
400,650
400,2524
400,8205
400,794
400,6233
411,39
411,1325
411,698
411,753
411,647
411,1072
411,658
411,421
411,1894
411,748
411,1816
411,5888
411,3381
411,8110
411,2868
411,539
411,974
411,3734
411,6378
411,760
417,5889
417,2707
417,650
417,1394
417,1127
417,1325
417,368
417,1177
417,8258
417,647
417,698
417,539
417,2736
417,1489
417,673
417,3766
417,753
417,8425
417,974
417,827
418,5889
418,8205
418,2707
418,698
418,673
418,39
418,140
418,725
418,647
418,827
418,1675
418,1816
418,459
418,8327
418,662
418,1134
418,2839
418,539
418,2868
418,2433
429,5889
429,647
429,859
429,39
429,459
429,8110
429,7914
429,916
429,662
429,725
429,745
429,1081
429,1342
429,2839
429,2557
429,4046
429,8213
429,4356
429,7696
429,140
430,650
430,2707
430,483
430,4132
430,1816
430,859
430,1218
430,1043
430,7914
430,8258
430,827
430,47
430,39
430,647
430,753
430,3167
430,336
430,1342
430,725
430,409
431,650
431,140
431,753
431,3797
431,698
431,8327
431,7914
431,827
431,974
431,36
431,1675
431,2598
431,8243
431,6378
431,1816
431,563
431,539
431,8110
431,2902
431,368
432,698
432,39
432,647
432,459
432,140
432,8258
432,7914
432,1342
432,8429
432,1675
432,748
432,2427
432,884
432,745
432,3580
432,8110
432,85
432,1365
432,1710
432,679
434,5889
434,2838
434,8205
434,1325
434,1558
434,39
434,859
434,1816
434,698
434,47
434,459
434,7914
434,647
434,1072
434,725
434,753
434,2693
434,2598
434,1665
434,539
440,8363
440,39
440,1325
440,8258
440,698
440,459
440,779
440,5238
440,1816
440,2902
440,4690
440,5445
440,753
440,450
440,5165
440,4084
440,662
440,2839
440,6378
440,1127
442,5889
442,8205
442,4356
442,647
442,39
442,1086
442,1081
442,859
442,459
442,7791
442,33
442,2839
442,662
442,5712
442,753
442,1072
442,539
442,421
442,748
442,4558
445,5889
445,650
445,698
445,745
445,1325
445,7914
445,39
445,2598
445,662
445,8110
445,506
445,815
445,4170
445,1816
445,2713
445,2693
445,8258
445,2902
445,3768
445,47
448,5889
448,650
448,1325
448,2707
448,698
448,8205
448,1043
448,1342
448,1816
448,725
448,7914
448,39
448,647
448,3580
448,859
448,827
448,47
448,0
448,8258
448,2839
451,5889
451,1496
451,2560
451,2684
451,2707
451,1325
451,501
451,6416
451,8205
451,5568
451,1816
451,698
451,39
451,3580
451,8293
451,36
451,859
451,1342
451,827
451,673
455,5889
455,650
455,2707
455,753
455,859
455,8327
455,5888
455,39
455,974
455,647
455,1325
455,748
455,450
455,2150
455,36
455,1242
455,698
455,1816
455,1665
455,1675
458,8363
458,5889
458,650
458,8205
458,859
458,1325
458,748
458,47
458,2192
458,1816
458,4118
458,8110
458,7914
458,2598
458,1665
458,539
458,1675
458,1837
458,827
458,140
463,5889
463,698
463,859
463,5785
463,8258
463,140
463,647
463,1816
463,884
463,459
463,1675
463,8341
463,974
463,673
463,8110
463,6398
463,539
463,1043
463,5165
463,2839
470,8205
470,2707
470,673
470,1325
470,859
470,1675
470,748
470,698
470,140
470,535
470,352
470,2383
470,1043
470,207
470,1816
470,302
470,3525
470,4456
470,450
470,909
472,2707
472,650
472,8205
472,1325
472,698
472,7914
472,8258
472,140
472,827
472,2872
472,1342
472,459
472,5445
472,974
472,2839
472,1273
472,1653
472,662
472,4717
472,366
474,8363
474,5889
474,3903
474,5445
474,39
474,650
474,8205
474,859
474,753
474,3268
474,1921
474,459
474,434
474,974
474,372
474,69
474,2902
474,1325
474,1894
474,698
475,650
475,698
475,2707
475,1325
475,450
475,1024
475,1043
475,530
475,658
475,859
475,3481
475,1018
475,531
475,140
475,459
475,371
475,564
475,8213
475,2285
475,1081
477,650
477,2707
477,33
477,8205
477,647
477,1394
477,8429
477,7646
477,3285
477,890
477,1816
477,7914
477,47
477,2736
477,39
477,3381
477,1043
477,4356
477,2839
477,563
482,650
482,2707
482,8205
482,1325
482,698
482,539
482,562
482,8258
482,368
482,1675
482,838
482,673
482,705
482,6378
482,748
482,140
482,32
482,975
482,8426
482,1127
483,2934
483,4438
483,8363
483,5889
483,650
483,6071
483,4486
483,1273
483,575
483,1629
483,2867
483,5445
483,5369
483,6021
483,2823
483,8205
483,39
483,859
483,2693
483,745
485,8363
485,650
485,859
485,7914
485,1675
485,459
485,1325
485,647
485,12
485,1018
485,753
485,1043
485,698
485,140
485,916
485,5238
485,974
485,434
485,90
485,1816
502,8363
502,2707
502,8205
502,650
502,7914
502,5374
502,3133
502,1325
502,1675
502,1043
502,1985
502,208
502,140
502,1558
502,352
502,698
502,753
502,2872
502,647
502,90
505,8363
505,5889
505,974
505,8205
505,1325
505,698
505,2823
505,753
505,3580
505,8110
505,140
505,32
505,5445
505,5030
505,1665
505,745
505,256
505,8521
505,6021
505,2912
506,5889
506,650
506,2707
506,39
506,647
506,7914
506,7791
506,827
506,393
506,859
506,1816
506,748
506,539
506,974
506,1134
506,725
506,673
506,186
506,11
506,459
533,5889
533,650
533,1325
533,39
533,2707
533,859
533,6630
533,421
533,698
533,8258
533,1675
533,459
533,368
533,389
533,564
533,8426
533,1043
533,2058
533,1440
533,2839
540,8363
540,1394
540,650
540,3285
540,859
540,8205
540,39
540,2736
540,1177
540,8110
540,7914
540,827
540,698
540,1325
540,974
540,366
540,140
540,760
540,8258
540,368
542,5889
542,2707
542,1496
542,1043
542,1325
542,859
542,1072
542,39
542,2684
542,459
542,421
542,698
542,7914
542,36
542,2150
542,5690
542,3767
542,1816
542,8429
542,748
544,8363
544,5889
544,2707
544,698
544,8205
544,39
544,725
544,2433
544,140
544,4356
544,662
544,753
544,8258
544,7914
544,8379
544,2310
544,8429
544,1081
544,1816
544,244
550,5889
550,1816
550,748
550,459
550,140
550,974
550,2839
550,662
550,47
550,1081
550,368
550,673
550,725
550,753
550,8110
550,8426
550,745
550,658
550,1675
550,6378
565,8363
565,5889
565,8205
565,859
565,650
565,1797
565,8258
565,300
565,140
565,1325
565,1216
565,539
565,459
565,745
565,8110
565,3201
565,1072
565,2598
565,575
565,827
579,1906
579,1812
579,84
579,8363
579,5889
579,481
579,8453
579,8205
579,475
579,8387
579,450
579,673
579,2192
579,498
579,38
579,8452
579,2707
579,5852
579,208
579,33
582,5889
582,859
582,39
582,698
582,1072
582,1081
582,745
582,1816
582,647
582,725
582,4046
582,974
582,459
582,7914
582,827
582,884
582,8110
582,47
582,1043
582,658
586,5889
586,8205
586,2707
586,698
586,8258
586,725
586,3803
586,539
586,463
586,7914
586,2067
586,1675
586,6599
586,8379
586,859
586,5165
586,8429
586,2549
586,47
586,753
587,5889
587,698
587,1325
587,2707
587,1906
587,39
587,974
587,725
587,47
587,1342
587,8426
587,1072
587,421
587,140
587,3768
587,7914
587,8429
587,3580
587,459
587,4356
589,5889
589,650
589,2707
589,1325
589,8205
589,859
589,974
589,47
589,1059
589,1134
589,1081
589,8110
589,140
589,662
589,3072
589,1086
589,8213
589,2839
589,7791
589,7995
594,2707
594,8205
594,1816
594,859
594,974
594,7914
594,5165
594,753
594,2839
594,1081
594,884
594,8429
594,2872
594,2549
594,748
594,1134
594,1342
594,8258
594,2598
594,3803
605,8363
605,5889
605,650
605,753
605,698
605,8205
605,39
605,2310
605,8235
605,3047
605,140
605,1325
605,8110
605,5635
605,1198
605,745
605,8521
605,1665
605,424
605,8331
612,8363
612,5889
612,2707
612,859
612,1325
612,36
612,8110
612,647
612,748
612,39
612,1816
612,954
612,459
612,658
612,1072
612,421
612,974
612,745
612,753
612,368
613,5889
613,8258
613,5238
613,650
613,1242
613,39
613,336
613,6416
613,36
613,2707
613,891
613,483
613,698
613,432
613,4356
613,3797
613,918
613,202
613,1218
613,7914
615,650
615,5889
615,2707
615,7914
615,698
615,2872
615,1342
615,1395
615,725
615,8205
615,485
615,859
615,974
615,1081
615,47
615,8429
615,1841
615,2330
615,6318
615,2040
625,8363
625,5889
625,698
625,8205
625,859
625,1325
625,39
625,2868
625,47
625,459
625,8110
625,1134
625,745
625,4060
625,1816
625,662
625,140
625,1081
625,3030
625,1072
626,8205
626,859
626,47
626,2839
626,647
626,725
626,1816
626,2598
626,8258
626,140
626,459
626,539
626,5165
626,1653
626,7914
626,4356
626,3768
626,1675
626,1072
626,2310
629,1325
629,39
629,859
629,673
629,1816
629,47
629,368
629,753
629,3120
629,459
629,647
629,8213
629,760
629,1072
629,662
629,974
629,539
629,5108
629,725
629,5888
630,8205
630,1325
630,2707
630,647
630,7914
630,1816
630,39
630,753
630,1043
630,7791
630,1081
630,1072
630,459
630,8429
630,1236
630,5238
630,32
630,1134
630,1675
630,421
631,8363
631,650
631,8205
631,459
631,39
631,647
631,859
631,753
631,1325
631,698
631,7307
631,4343
631,368
631,1675
631,1816
631,8521
631,827
631,7914
631,974
631,539
641,5889
641,859
641,650
641,647
641,8205
641,753
641,698
641,8521
641,827
641,8110
641,459
641,1325
641,7914
641,39
641,492
641,4195
641,2598
641,954
641,506
641,1072
645,8363
645,5889
645,8205
645,6102
645,2707
645,47
645,827
645,2703
645,1081
645,39
645,1816
645,531
645,598
645,8429
645,673
645,7914
645,4558
645,1662
645,140
645,2131
647,8363
647,650
647,5563
647,2707
647,1675
647,859
647,7914
647,205
647,162
647,1416
647,2285
647,1208
647,1245
647,658
647,2926
647,673
647,918
647,849
647,3030
647,647
648,8363
648,1278
648,5785
648,5889
648,698
648,4356
648,6384
648,1709
648,5108
648,2707
648,1120
648,261
648,3058
648,4496
648,650
648,4246
648,4275
648,2450
648,3814
648,2766
652,8258
652,859
652,974
652,39
652,647
652,6416
652,140
652,1816
652,8358
652,8110
652,47
652,7914
652,1081
652,1665
652,1675
652,916
652,3797
652,662
652,745
652,2902
656,5889
656,650
656,864
656,8205
656,6639
656,39
656,859
656,2908
656,6959
656,698
656,926
656,459
656,974
656,1325
656,1024
656,2693
656,1665
656,7808
656,8258
656,2504
660,5889
660,650
660,8205
660,100
660,647
660,39
660,753
660,827
660,2470
660,8110
660,7914
660,2598
660,4084
660,140
660,506
660,1325
660,8258
660,745
660,8213
660,662
665,2707
665,5889
665,650
665,8205
665,1325
665,2149
665,859
665,2823
665,827
665,1018
665,4318
665,8110
665,539
665,974
665,2501
665,140
665,3201
665,4724
665,1273
665,8258
673,5889
673,650
673,698
673,974
673,8205
673,647
673,859
673,7914
673,4046
673,725
673,1816
673,753
673,1081
673,7791
673,1342
673,4141
673,2598
673,8429
673,6102
673,2693
674,8363
674,5889
674,698
674,974
674,8225
674,2555
674,8243
674,7603
674,650
674,1594
674,2926
674,619
674,2707
674,4356
674,1809
674,7646
674,971
674,1086
674,3252
674,39
682,650
682,8205
682,7914
682,8258
682,647
682,1816
682,47
682,1081
682,307
682,1675
682,753
682,760
682,6378
682,658
682,2598
682,1011
682,5165
682,662
682,459
682,1637
687,8363
687,5889
687,650
687,831
687,562
687,1325
687,2395
687,3201
687,539
687,3052
687,8205
687,1273
687,468
687,2268
687,167
687,554
687,415
687,8402
687,5380
687,698
690,650
690,8205
690,698
690,7791
690,539
690,859
690,8258
690,827
690,1675
690,140
690,459
690,90
690,760
690,974
690,352
690,748
690,8323
690,673
690,5165
690,366
697,8363
697,1325
697,647
697,39
697,974
697,1675
697,1816
697,459
697,8258
697,753
697,1024
697,5165
697,8110
697,7307
697,1081
697,673
697,391
697,2902
697,368
697,3580
698,8363
698,5889
698,974
698,807
698,8386
698,3660
698,8205
698,1325
698,7791
698,4356
698,827
698,2707
698,8320
698,916
698,1894
698,1816
698,39
698,1041
698,1151
698,1024
702,5889
702,2707
702,650
702,8367
702,647
702,1325
702,974
702,459
702,8258
702,5690
702,7914
702,1072
702,698
702,1342
702,745
702,748
702,2839
702,421
702,5628
702,539
709,8363
709,5889
709,5785
709,650
709,2766
709,7914
709,8258
709,859
709,6102
709,1325
709,4456
709,658
709,421
709,698
709,459
709,140
709,261
709,904
709,1236
709,3201
713,393
713,5149
713,4436
713,7568
713,4877
713,1034
713,2501
713,167
713,187
713,8384
713,1784
713,4588
713,864
713,8386
713,275
713,1033
713,700
713,5339
713,6767
713,3753
730,5889
730,650
730,859
730,1325
730,753
730,2684
730,78
730,2598
730,1043
730,1816
730,698
730,647
730,6416
730,1072
730,5238
730,1675
730,658
730,4356
730,6378
730,7914
737,650
737,1325
737,2707
737,7914
737,859
737,748
737,450
737,647
737,8327
737,3580
737,47
737,5888
737,974
737,1394
737,753
737,884
737,827
737,307
737,8429
737,8426
746,1325
746,47
746,2707
746,140
746,974
746,1816
746,1081
746,7914
746,859
746,753
746,2549
746,39
746,673
746,320
746,421
746,1675
746,8258
746,1226
746,662
746,459
755,2707
