user_id,item_id
147,8205
147,8323
147,2041
147,827
147,5793
147,6182
147,506
147,1841
147,8017
147,2736
147,3268
152,3903
152,4318
152,8508
152,6182
152,5889
152,7868
152,1087
152,8225
152,59
152,6561
152,6987
152,2902
152,459
152,1242
152,1342
152,954
152,1010
152,39
152,647
152,6071
158,6929
158,5793
158,6561
158,8205
158,2902
158,5889
158,2367
158,5881
158,7074
158,7603
158,2867
158,4537
158,4031
158,2823
158,1330
158,695
158,3201
158,2317
158,990
158,909
161,1053
161,447
161,2813
161,3383
161,8485
161,4700
161,662
161,1325
161,434
161,5149
161,438
161,2307
161,583
161,3133
161,421
161,506
161,5445
161,2317
161,1778
161,2030
167,8323
167,8017
167,5889
167,5374
167,8388
167,324
167,4369
167,838
167,3471
167,1493
167,5888
167,140
167,368
167,8327
167,43
167,1035
167,450
167,1004
167,90
167,3660
173,8323
173,3903
173,532
173,6188
173,6115
173,5889
173,8508
173,8213
173,176
173,8017
173,140
173,2310
173,658
173,7868
173,8429
173,1041
173,8258
173,479
173,6102
173,8462
176,5881
176,5889
176,1325
176,6378
176,990
176,983
176,8205
176,7650
176,22
176,941
176,4031
176,662
176,244
176,974
176,3766
176,1403
176,6612
176,1841
176,2895
176,8212
182,718
182,4920
182,4566
182,3764
182,1004
182,1273
182,741
182,466
182,999
182,1733
182,4118
182,7300
182,2189
182,1035
182,757
182,8243
182,450
182,368
182,371
182,1837
194,5889
194,8429
194,5793
194,1395
194,3766
194,8258
194,7914
194,741
194,2839
194,2041
194,8213
194,33
194,333
194,1841
194,662
194,2310
194,89
194,983
194,815
194,5155
195,2037
195,391
195,4369
195,815
195,371
195,1035
195,1179
195,1004
195,7286
195,5806
195,5644
195,4029
195,2999
195,1815
195,5814
195,2502
195,6202
195,5442
195,8379
195,8236
197,646
197,1841
197,3051
197,1682
197,3628
197,2662
197,1242
197,2644
197,1733
197,1594
197,941
197,5889
197,1489
197,8383
197,751
197,6987
197,6378
197,4566
197,5888
197,1571
198,1945
198,1083
198,191
198,5889
198,760
198,8205
198,8485
198,447
198,1053
198,7914
198,5445
198,1180
198,22
198,4590
198,2813
198,990
198,662
198,506
198,2427
198,4246
199,2377
199,1180
199,8066
199,1007
199,1126
199,2145
199,1342
199,954
199,2499
199,6446
199,1326
199,8205
199,1929
199,785
199,1403
199,5889
199,8418
199,539
199,2839
199,8212
210,8066
210,275
210,450
210,1837
210,8327
210,42
210,2192
210,259
210,8402
210,1255
210,39
210,5468
210,2902
210,8472
210,2499
210,5888
210,1662
210,884
210,6378
210,31
212,8324
212,8341
212,5785
212,673
212,6115
212,39
212,261
212,1538
212,4578
212,360
212,4190
212,6411
212,8270
212,8363
212,1881
212,4142
212,8383
212,3480
212,1125
212,1812
216,3903
216,7868
216,1403
216,1653
216,8212
216,8270
216,8205
216,971
216,39
216,3201
216,1733
216,554
216,2149
216,827
216,859
216,5155
216,2071
216,4877
216,1929
216,7914
221,8429
221,5238
221,1609
221,8205
221,735
221,918
221,89
221,7431
221,3766
221,8363
221,2703
221,482
221,450
221,140
221,333
221,8258
221,8324
221,1596
221,2707
221,1881
222,3903
222,8205
222,4578
222,7868
222,8508
222,1224
222,8270
222,2501
222,1180
222,1733
222,3120
222,252
222,8258
222,741
222,8324
222,673
222,8309
222,658
222,32
222,4456
224,2131
224,1247
224,3072
224,6416
224,5785
224,8258
224,1881
224,7914
224,8324
224,5806
224,2707
224,1685
224,8429
224,7286
224,2154
224,735
224,11
224,8222
224,3766
224,8419
225,5889
225,576
225,1151
225,2395
225,982
225,456
225,1695
225,7689
225,1342
225,8258
225,4588
225,726
225,1180
225,5030
225,1653
225,551
225,647
225,276
225,1018
225,1792
231,3903
231,2505
231,8508
231,7868
231,1362
231,239
231,5445
231,1665
231,5889
231,2902
231,432
231,1040
231,756
231,784
231,300
231,459
231,8258
231,1262
231,3201
231,850
238,4359
238,759
238,6987
238,8270
238,4356
238,8508
238,8205
238,5889
238,2567
238,4250
238,31
238,368
238,3214
238,8363
238,39
238,1733
238,603
238,551
238,251
238,455
243,2192
243,8323
243,12
243,8462
243,1539
243,8017
243,4702
243,2151
243,563
243,677
243,1017
243,2813
243,5889
243,1463
243,8388
243,8205
243,2317
243,8402
243,288
243,1075
249,1053
249,6561
249,3201
249,2395
249,1880
249,1733
249,691
249,2071
249,2317
249,3288
249,4246
249,8205
249,1662
249,1867
249,2707
249,2367
249,1375
249,8211
249,8485
249,2154
252,5785
252,8205
252,853
252,8429
252,324
252,735
252,8324
252,3131
252,1043
252,450
252,1102
252,8327
252,391
252,1881
252,8017
252,3815
252,2232
252,658
252,261
252,8323
254,2317
254,1028
254,1524
254,5889
254,456
254,520
254,7652
254,3992
254,3214
254,6561
254,909
254,1011
254,8310
254,39
254,859
254,8243
254,1919
254,8419
254,18
254,1325
262,8212
262,1809
262,971
262,4660
262,3471
262,5785
262,8323
262,8462
262,8270
262,1043
262,3768
262,982
262,8205
262,39
262,8388
262,735
262,2538
262,8341
262,8349
262,7667
263,627
263,1493
263,8323
263,8017
263,8388
263,2149
263,288
263,1945
263,1735
263,565
263,2195
263,1120
263,5889
263,461
263,725
263,5445
263,697
263,8481
263,4361
263,8402
266,5889
266,1919
266,3252
266,3903
266,594
266,3815
266,506
266,4084
266,8466
266,7074
266,2030
266,8205
266,1030
266,1072
266,899
266,2149
266,691
266,7868
266,5716
266,5468
268,6416
268,39
268,506
268,479
268,450
268,741
268,1120
268,89
268,6378
268,36
268,2149
268,1043
268,8446
268,2150
268,983
268,2041
268,565
268,7914
268,1273
268,8426
269,2131
269,1088
269,2450
269,5899
269,1603
269,1339
269,8424
269,7014
269,259
269,3526
269,2912
269,1629
269,6498
269,3766
269,983
269,8040
269,479
269,2497
269,794
269,1247
270,8419
270,4690
270,5889
270,360
270,479
270,983
270,7014
270,827
270,4361
270,3766
270,658
270,5506
270,859
270,1697
270,5888
270,647
270,6285
270,3201
270,368
270,4590
271,1325
271,583
271,2317
271,2030
271,5149
271,1778
271,3764
271,7105
271,2189
271,3133
271,479
271,983
271,499
271,8205
271,785
271,5914
271,8452
271,1342
271,650
271,7603
274,4141
274,6233
274,1525
274,333
274,4060
274,1080
274,1662
274,8213
274,6378
274,1180
274,884
274,2254
274,1043
274,7768
274,506
274,8205
274,2350
274,2839
274,1881
274,827
275,2071
275,5149
275,8323
275,8462
275,5889
275,4578
275,8363
275,8388
275,140
275,6987
275,5793
275,288
275,33
275,89
275,1180
275,974
275,2172
275,39
275,3903
275,594
278,324
278,1053
278,39
278,784
278,6182
278,1342
278,5445
278,1180
278,990
278,8522
278,7914
278,1841
278,673
278,3268
278,2505
278,2150
278,6416
278,1945
278,3201
278,741
281,2149
281,1120
281,2071
281,3766
281,983
281,4185
281,3820
281,761
281,2041
281,1841
281,4991
281,6378
281,1653
281,4558
281,647
281,859
281,5889
281,7014
281,250
281,1372
286,8324
286,691
286,735
286,5785
286,8341
286,8278
286,673
286,1236
286,261
286,5889
286,2195
286,8205
286,8513
286,720
286,1325
286,2317
286,163
286,6369
286,658
286,583
293,3903
293,8327
293,8508
293,7868
293,1841
293,8205
293,1127
293,5888
293,827
293,2736
293,8258
293,2071
293,4148
293,479
293,450
293,459
293,3058
293,4496
293,4185
293,1177
294,5108
294,4359
294,759
294,1121
294,1028
294,5445
294,1413
294,432
294,3058
294,4496
294,756
294,701
294,2902
294,39
294,5888
294,368
294,6378
294,8205
294,2514
294,7695
296,1180
296,5889
296,8017
296,8258
296,8205
296,8462
296,1024
296,8429
296,5785
296,3766
296,5238
296,288
296,8388
296,957
296,8379
296,2145
296,735
296,1754
296,479
296,3903
324,3764
324,2189
324,8270
324,8258
324,4359
324,759
324,2707
324,3815
324,368
324,7914
324,5640
324,461
324,741
324,450
324,479
324,3201
324,3058
324,4496
324,1945
324,647
336,1662
336,1117
336,39
336,3214
336,8324
336,1609
336,5622
336,140
336,677
336,1180
336,2813
336,251
336,1012
336,8309
336,7768
336,1236
336,732
336,3058
336,4496
336,2192
342,1709
342,1326
342,4860
342,1339
342,478
342,751
342,259
342,3526
342,8507
342,1629
342,1710
342,1594
342,492
342,2514
342,8311
342,961
342,3366
342,2146
342,5339
342,1643
345,5149
345,3903
345,594
345,8319
345,5889
345,1339
345,703
345,8508
345,8066
345,3526
345,1629
345,4361
345,2383
345,250
345,1372
345,1007
345,259
345,2312
345,1576
345,898
354,3471
354,5889
354,8017
354,8462
354,8429
354,8323
354,4700
354,288
354,8205
354,2145
354,8402
354,1289
354,2909
354,3072
354,371
354,1881
354,1043
354,333
354,2030
354,918
357,1053
357,735
357,3766
357,5785
357,8205
357,8324
357,261
357,678
357,1236
357,2317
357,3214
357,673
357,368
357,8398
357,1043
357,1325
357,5506
357,2192
357,827
357,1273
360,1180
360,8205
360,785
360,735
360,4359
360,1619
360,6102
360,759
360,7719
360,3815
360,1609
360,140
360,4246
360,5785
360,6378
360,8341
360,8324
360,539
360,2037
360,39
370,1180
370,8398
370,4456
370,2505
370,5889
370,7768
370,1894
370,273
370,4361
370,562
370,1126
370,954
370,328
370,250
370,2145
370,3214
370,6446
370,90
370,760
370,658
374,759
374,5889
374,8462
374,8323
374,8017
374,741
374,888
374,8388
374,576
374,345
374,333
374,1015
374,1224
374,252
374,7791
374,4700
374,658
374,2281
374,859
374,5888
380,3903
380,8508
380,2041
380,7868
380,974
380,1017
380,1069
380,1123
380,4141
380,191
380,93
380,785
380,12
380,650
380,22
380,479
380,2598
380,3627
380,5889
380,8205
381,8205
381,532
381,39
381,8324
381,3625
381,1416
381,658
381,5785
381,8431
381,7791
381,8341
381,2092
381,7689
381,5442
381,1253
381,8278
381,3624
381,352
381,2560
381,1496
382,8323
382,1493
382,6378
382,4141
382,8017
382,2145
382,8429
382,8388
382,506
382,1525
382,5622
382,8402
382,2707
382,333
382,288
382,6233
382,8213
382,2598
382,2195
382,1180
386,8323
386,1052
386,8017
386,5889
386,8462
386,2703
386,4369
386,3381
386,4660
386,658
386,371
386,450
386,815
386,8270
386,673
386,7914
386,4578
386,1035
386,741
386,1060
397,4578
397,3072
397,1180
397,999
397,5889
397,8205
397,1596
397,4456
397,8258
397,2505
397,1242
397,4330
397,6416
397,1043
397,450
397,1325
397,8327
397,8431
397,2089
397,8331
400,1489
400,1919
400,2333
400,205
400,8324
400,3684
400,492
400,3121
400,5335
400,1227
400,1539
400,677
400,551
400,2524
400,691
400,735
400,5785
400,8341
400,1150
400,8278
411,5785
411,735
411,8341
411,39
411,658
411,261
411,3381
411,1236
411,6259
411,2172
411,675
411,55
411,1052
411,3764
411,450
411,1240
411,8243
411,2145
411,1273
411,2189
417,4141
417,1115
417,5889
417,1127
417,5622
417,368
417,2707
417,2736
417,658
417,8295
417,1489
417,577
417,7300
417,1123
417,830
417,8243
417,1792
417,7164
417,5506
417,8258
418,8324
418,673
418,5785
418,3471
418,5889
418,8341
418,4578
418,8205
418,261
418,1102
418,3072
418,333
418,8327
418,1881
418,39
418,8419
418,1236
418,8213
418,140
418,2602
429,2557
429,5889
429,479
429,1882
429,8419
429,909
429,6212
429,4690
429,1011
429,3766
429,39
429,1844
429,140
429,5445
429,2041
429,191
429,251
429,8323
429,983
429,784
430,3072
430,520
430,2030
430,409
430,1218
430,1596
430,6378
430,4132
430,3018
430,5888
430,3393
430,884
430,2556
430,8472
430,3
430,2505
430,2917
430,39
430,336
430,4275
431,735
431,5785
431,8341
431,261
431,8323
431,3471
431,8462
431,8017
431,140
431,1236
431,1180
431,288
431,741
431,450
431,8402
431,2602
431,36
431,482
431,8271
431,2150
432,8398
432,8462
432,1028
432,8323
432,39
432,1342
432,1710
432,8388
432,7914
432,8429
432,678
432,8258
432,1596
432,1180
432,5628
432,8278
432,288
432,8521
432,5453
432,1041
434,990
434,2838
434,1558
434,6620
434,5889
434,8205
434,785
434,3229
434,1319
434,1403
434,8212
434,1844
434,1325
434,8462
434,1664
434,2813
434,93
434,1697
434,8017
434,8323
440,1180
440,779
440,39
440,3815
440,5238
440,5785
440,450
440,1416
440,700
440,5445
440,658
440,8258
440,1053
440,4920
440,393
440,4690
440,1177
440,2571
440,7996
440,3624
442,5889
442,466
442,8017
442,8323
442,8205
442,8419
442,8462
442,33
442,1017
442,8270
442,4356
442,4690
442,918
442,2041
442,1697
442,3766
442,8388
442,8491
442,523
442,539
445,5793
445,8429
445,8243
445,5889
445,2145
445,3768
445,4558
445,918
445,2427
445,7719
445,506
445,3766
445,983
445,1086
445,468
445,39
445,8521
445,4438
445,7914
445,4170
448,1325
448,583
448,2317
448,2030
448,5149
448,1778
448,3764
448,7105
448,2189
448,3133
448,479
448,983
448,499
448,8205
448,785
448,5914
448,8452
448,1342
448,650
448,7603
451,2560
451,1496
451,3471
451,3072
451,1881
451,785
451,7996
451,8293
451,1596
451,1238
451,1961
451,1719
451,1123
451,830
451,3734
451,7164
451,3627
451,7364
451,8379
451,1365
455,288
455,6115
455,5889
455,8324
455,8327
455,5888
455,450
455,5793
455,741
455,1002
455,1120
455,8323
455,8017
455,735
455,1881
455,658
455,8462
455,1033
455,2707
455,8341
458,8323
458,8462
458,4118
458,5889
458,1052
458,8017
458,677
458,1539
458,307
458,8388
458,1837
458,562
458,2192
458,288
458,4991
458,2703
458,8205
458,4361
458,4246
458,1180
463,5785
463,8341
463,3766
463,261
463,1043
463,1236
463,5889
463,333
463,673
463,8431
463,8521
463,176
463,1318
463,2350
463,6440
463,1056
463,7602
463,8270
463,33
463,8384
470,2383
470,1043
470,735
470,8341
470,5785
470,673
470,8205
470,261
470,1467
470,4022
470,3624
470,450
470,401
470,535
470,207
470,3815
470,8278
470,140
470,4170
470,8353
472,3766
472,8205
472,2268
472,5445
472,6102
472,827
472,8270
472,1560
472,2707
472,2395
472,1325
472,1028
472,8258
472,461
472,6378
472,1180
472,140
472,5390
472,8234
472,658
474,3903
474,594
474,8270
474,3268
474,2037
474,957
474,447
474,1053
474,39
474,7868
474,7650
474,5445
474,1180
474,5889
474,3328
474,506
474,2813
474,8217
474,679
474,815
475,2703
475,450
475,658
475,1043
475,371
475,735
475,5785
475,5238
475,7791
475,4369
475,1560
475,140
475,3381
475,482
475,8017
475,5380
475,5039
475,3815
475,1015
475,1041
477,33
477,3131
477,3381
477,8205
477,7914
477,4550
477,2041
477,3285
477,1043
477,8419
477,5785
477,7074
477,333
477,735
477,6378
477,3766
477,784
477,563
477,8429
477,1060
482,3903
482,8508
482,838
482,562
482,8205
482,48
482,764
482,1052
482,450
482,5610
482,4578
482,8426
482,1881
482,5912
482,3764
482,8258
482,368
482,1273
482,466
482,8270
483,4486
483,7431
483,691
483,1880
483,5881
483,1273
483,562
483,1224
483,5445
483,6071
483,1867
483,3328
483,334
483,990
483,8205
483,329
483,2644
483,43
483,6021
483,8472
485,5238
485,8419
485,1380
485,450
485,1018
485,434
485,658
485,565
485,6378
485,3518
485,662
485,741
485,89
485,647
485,2395
485,5506
485,2150
485,1489
485,8383
485,6416
502,1180
502,2071
502,6378
502,1881
502,8205
502,450
502,7719
502,1558
502,7914
502,1665
502,2707
502,140
502,815
502,565
502,2211
502,1039
502,1242
502,352
502,5374
502,2759
505,7431
505,59
505,8243
505,8363
505,662
505,2427
505,2823
505,5445
505,5889
505,506
505,974
505,4991
505,8205
505,1342
505,785
505,2495
505,2383
505,4246
505,1180
505,1131
506,360
506,5889
506,3471
506,39
506,59
506,3252
506,98
506,8519
506,700
506,4861
506,658
506,2320
506,33
506,3903
506,594
506,8324
506,2602
506,8419
506,1255
506,7286
533,8398
533,5889
533,703
533,7603
533,368
533,1894
533,2320
533,2759
533,859
533,5506
533,658
533,8371
533,456
533,1278
533,7080
533,1695
533,564
533,4267
533,6612
533,434
540,3131
540,3285
540,1180
540,8205
540,2281
540,8363
540,5622
540,39
540,140
540,1841
540,115
540,100
540,1083
540,2736
540,6987
540,562
540,8243
540,756
540,1664
540,8271
542,288
542,3625
542,5889
542,5785
542,8341
542,8324
542,1043
542,5690
542,7364
542,2851
542,1941
542,8323
542,8017
542,2560
542,8462
542,450
542,3471
542,658
542,7719
542,261
544,2071
544,3766
544,5785
544,5889
544,3471
544,3214
544,8205
544,1102
544,8324
544,735
544,8522
544,8363
544,1253
544,554
544,4690
544,39
544,1881
544,8419
544,4496
544,8429
550,1403
550,5889
550,1115
550,4141
550,658
550,8278
550,8017
550,971
550,982
550,140
550,909
550,678
550,434
550,8462
550,1028
550,368
550,2154
550,3214
550,673
550,2172
565,1797
565,5881
565,5889
565,8205
565,4361
565,990
565,662
565,7603
565,6612
565,4031
565,140
565,22
565,1403
565,3201
565,1325
565,1540
565,1273
565,1792
565,5594
565,859
579,8270
579,2030
579,1906
579,1052
579,1812
579,1539
579,677
579,39
579,5889
579,8066
579,2192
579,450
579,5519
579,2703
579,744
579,6416
579,673
579,1007
579,208
579,33
582,4141
582,1115
582,5889
582,1844
582,3628
582,3051
582,39
582,3393
582,662
582,93
582,8472
582,859
582,2644
582,658
582,2662
582,1682
582,4566
582,186
582,2317
582,1072
586,2067
586,6102
586,1117
586,8205
586,3815
586,5889
586,8379
586,4700
586,1596
586,8258
586,4118
586,6599
586,6416
586,5238
586,1254
586,1679
586,8323
586,2693
586,1236
586,8429
587,1102
587,4934
587,918
587,1749
587,748
587,1456
587,3278
587,1959
587,8491
587,662
587,1083
587,3381
587,3886
587,8263
587,1605
587,8521
587,2499
587,1325
587,5889
587,8222
589,8419
589,2030
589,957
589,5889
589,3536
589,8205
589,22
589,360
589,4702
589,983
589,93
589,859
589,650
589,7603
589,974
589,479
589,5685
589,1134
589,2310
589,5519
594,4275
594,479
594,6378
594,8205
594,2268
594,2707
594,8323
594,4690
594,6987
594,8017
594,8462
594,8324
594,4369
594,3807
594,1394
594,3767
594,1035
594,7914
594,2839
594,884
605,8452
605,5442
605,59
605,8386
605,3903
605,6398
605,594
605,6357
605,2282
605,1793
605,372
605,8235
605,957
605,3886
605,8419
605,1120
605,1669
605,1117
605,5889
605,2149
612,5785
612,8341
612,8324
612,261
612,4690
612,5889
612,89
612,1236
612,1180
612,1043
612,673
612,4456
612,741
612,3393
612,658
612,2505
612,333
612,482
612,8323
612,1525
613,8324
613,735
613,5785
613,8341
613,3471
613,261
613,336
613,5889
613,2602
613,8258
613,6416
613,202
613,36
613,5238
613,432
613,525
613,1242
613,517
613,565
613,8327
615,4190
615,6411
615,6949
615,6378
615,830
615,5889
615,1395
615,7164
615,3214
615,4275
615,1841
615,8066
615,3766
615,7914
615,983
615,2041
615,251
615,2317
615,6318
615,485
625,2505
625,2317
625,5889
625,735
625,5785
625,8341
625,6233
625,1665
625,8235
625,2037
625,8324
625,8363
625,8205
625,703
625,261
625,673
625,1052
625,3766
625,983
625,463
626,2555
626,8205
626,8472
626,3815
626,1456
626,8270
626,1087
626,3766
626,539
626,1198
626,2839
626,8324
626,3214
626,1236
626,741
626,2395
626,1653
626,909
626,2813
626,8258
629,5108
629,5453
629,368
629,39
629,8419
629,8324
629,3815
629,882
629,673
629,5888
629,662
629,658
629,3536
629,8379
629,3120
629,8213
629,447
629,827
629,6612
629,3393
630,3903
630,594
630,8205
630,5149
630,5238
630,7791
630,918
630,1102
630,8429
630,466
630,4578
630,7914
630,1685
630,1041
630,5806
630,8386
630,1881
630,39
630,2450
630,1236
631,1180
631,741
631,482
631,291
631,691
631,1665
631,8419
631,39
631,8205
631,59
631,1880
631,8398
631,3131
631,8324
631,735
631,368
631,1072
631,8243
631,1087
631,673
641,2614
641,3734
641,1238
641,785
641,1719
641,2909
641,333
641,461
641,5445
641,5889
641,1525
641,8270
641,7364
641,4250
641,8205
641,753
641,1325
641,3675
641,4195
641,4141
645,2703
645,532
645,1560
645,735
645,1662
645,5785
645,8341
645,8363
645,673
645,261
645,5374
645,870
645,918
645,7791
645,7914
645,3815
645,1043
645,3767
645,1236
645,1041
647,656
647,5563
647,205
647,1416
647,6411
647,4190
647,1245
647,8278
647,3797
647,2926
647,1208
647,658
647,3030
647,3684
647,849
647,3919
647,162
647,3624
647,4024
647,8324
648,5108
648,1403
648,735
648,8324
648,5785
648,1278
648,971
648,261
648,1236
648,466
648,3254
648,4690
648,982
648,673
648,784
648,3352
648,5889
648,2450
648,1882
648,2204
652,8323
652,8462
652,288
652,8402
652,6416
652,8324
652,140
652,735
652,8270
652,39
652,5785
652,5888
652,8258
652,974
652,8327
652,8341
652,6378
652,261
652,89
652,647
656,864
656,4318
656,4920
656,6639
656,4566
656,6959
656,5889
656,2427
656,3214
656,8205
656,2037
656,1217
656,1342
656,468
656,926
656,4369
656,8386
656,8384
656,909
656,539
660,2041
660,100
660,2470
660,1069
660,1180
660,617
660,8205
660,5889
660,827
660,1325
660,5881
660,2684
660,311
660,2505
660,140
660,7914
660,4246
660,1060
660,983
660,4991
665,2041
665,2149
665,2823
665,1069
665,974
665,5445
665,8327
665,1180
665,1120
665,3201
665,1325
665,1273
665,1867
665,1342
665,4361
665,8205
665,5889
665,557
665,329
665,827
673,4141
673,1115
673,6102
673,4690
673,2281
673,1086
673,5889
673,8205
673,974
673,12
673,1697
673,479
673,1017
673,4768
673,3766
673,8429
673,1342
673,4246
673,2813
673,1841
674,6104
674,3072
674,1594
674,2926
674,1403
674,6398
674,333
674,8212
674,918
674,1596
674,3252
674,2450
674,1525
674,8243
674,1685
674,7603
674,4356
674,1709
674,2707
674,1959
682,5785
682,8341
682,8462
682,8323
682,261
682,1236
682,8205
682,288
682,658
682,8258
682,7914
682,43
682,371
682,741
682,1041
682,89
682,3201
682,2317
682,167
682,1011
687,466
687,562
687,8270
687,2395
687,468
687,167
687,3201
687,3214
687,539
687,1052
687,909
687,554
687,5380
687,43
687,2567
687,8205
687,1224
687,1273
687,2540
687,1733
690,8462
690,8323
690,8324
690,8017
690,8205
690,324
690,8341
690,5785
690,352
690,933
690,8505
690,261
690,4578
690,2317
690,551
690,7791
690,1236
690,2375
690,741
690,5453
697,8462
697,5785
697,8388
697,288
697,2067
697,8324
697,1024
697,8341
697,1710
697,8363
697,4578
697,39
697,1180
697,759
697,1236
697,1881
697,673
697,658
697,3764
697,8270
698,8386
698,3660
698,3254
698,706
698,8320
698,8419
698,918
698,4690
698,3352
698,1525
698,7603
698,1594
698,2030
698,1709
698,5716
698,1685
698,974
698,5622
698,7286
698,7791
702,8367
702,5690
702,5889
702,5622
702,8324
702,5445
702,368
702,2707
702,2474
702,673
702,1342
702,7914
702,468
702,1236
702,2155
702,658
702,3393
702,5443
702,3201
